,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,DBC,VNQ
2020-08-28,0.056614,0.053523,0.464895,0.053533,0.032230,0.047454,0.031495,0.101685,0.040681,0.028062,0.050306,0.039523
2020-09-04,0.090550,0.092092,0.092526,0.070668,0.066304,0.092627,0.059872,0.132936,0.069992,0.094662,0.069197,0.068573
2020-09-11,0.138310,0.272812,0.043202,0.005161,0.004402,0.190031,0.007589,0.315157,0.006364,0.004285,0.006565,0.006122
2020-09-18,0.036286,0.528823,0.201702,0.018777,0.015413,0.020299,0.014650,0.093128,0.017530,0.012610,0.017526,0.023255
2020-09-25,0.244298,0.301894,0.018645,0.013423,0.005243,0.013269,0.004934,0.212572,0.007578,0.004708,0.005512,0.167925
2020-10-02,0.053113,0.064017,0.049225,0.029849,0.023216,0.036840,0.023164,0.599564,0.035700,0.020333,0.024856,0.040123
2020-10-09,0.310701,0.523022,0.012215,0.009635,0.008209,0.022030,0.006971,0.063561,0.008725,0.006585,0.018558,0.009788
2020-10-16,0.093641,0.110855,0.096372,0.068335,0.053859,0.083303,0.047210,0.158700,0.065892,0.088474,0.056389,0.076971
2020-10-23,0.036259,0.293998,0.047209,0.013976,0.011503,0.028994,0.010854,0.495306,0.015699,0.010220,0.015126,0.020856
2020-10-30,0.105033,0.140538,0.096159,0.066322,0.052264,0.078817,0.051504,0.153536,0.066261,0.043131,0.080930,0.065507
2020-11-06,0.175504,0.260547,0.164066,0.007894,0.004655,0.107992,0.004417,0.255080,0.004651,0.003865,0.004152,0.007178
2020-11-13,0.023457,0.022876,0.161420,0.008547,0.006996,0.301766,0.007872,0.423739,0.015507,0.006313,0.007631,0.013876
2020-11-20,0.086511,0.084308,0.092680,0.068278,0.050255,0.088314,0.037948,0.264109,0.055635,0.043638,0.048591,0.079733
2020-11-27,0.262548,0.346859,0.023718,0.011495,0.009250,0.015187,0.009507,0.272689,0.014367,0.008638,0.010533,0.015209
2020-12-04,0.122449,0.100763,0.108258,0.064211,0.052409,0.086271,0.056962,0.151031,0.064226,0.043510,0.053083,0.096825
2020-12-11,0.012778,0.015237,0.016568,0.009454,0.007943,0.383133,0.009760,0.511013,0.009517,0.006505,0.007977,0.010118
2020-12-18,0.106453,0.216906,0.227703,0.043298,0.028903,0.043301,0.031551,0.166395,0.039952,0.027379,0.029843,0.038315
2021-01-08,0.113412,0.120577,0.092991,0.023651,0.013598,0.031128,0.013159,0.262757,0.016932,0.012950,0.015318,0.283528
2021-01-15,0.036179,0.039566,0.084038,0.026238,0.031832,0.070624,0.019393,0.524112,0.024401,0.094158,0.024397,0.025062
2021-01-22,0.172742,0.285951,0.326622,0.113818,0.008013,0.009670,0.007864,0.024854,0.008784,0.007437,0.025578,0.008667
2021-01-29,0.138025,0.172359,0.033895,0.031852,0.019588,0.028150,0.020528,0.357361,0.026882,0.018356,0.128964,0.024039
2021-02-05,0.246086,0.276598,0.175595,0.122337,0.010576,0.019602,0.004257,0.120712,0.005690,0.004153,0.004472,0.009922
2021-02-12,0.021536,0.025506,0.020247,0.014389,0.011968,0.246746,0.010732,0.594314,0.013833,0.014178,0.012655,0.013897
2021-02-19,0.015578,0.016910,0.017160,0.010469,0.008103,0.375693,0.009352,0.505519,0.010326,0.007653,0.012462,0.010775
2021-02-26,0.034901,0.131626,0.014397,0.008461,0.006969,0.285289,0.008071,0.479260,0.008517,0.006981,0.007110,0.008417
2021-03-05,0.217030,0.020029,0.044611,0.252507,0.014962,0.010823,0.018242,0.009165,0.021734,0.022215,0.233510,0.135173
2021-03-12,0.039796,0.039091,0.038721,0.023713,0.020810,0.031728,0.018483,0.683707,0.024067,0.017239,0.037797,0.024847
2021-03-19,0.007751,0.231006,0.007435,0.005734,0.007929,0.286467,0.031559,0.396453,0.007222,0.005438,0.005248,0.007758
2021-03-26,0.068244,0.083665,0.084168,0.066742,0.079964,0.102699,0.063914,0.074873,0.080657,0.078990,0.154829,0.061254
2021-04-09,0.102107,0.098456,0.096883,0.079410,0.101515,0.056513,0.054231,0.056037,0.063974,0.064385,0.138822,0.087668
2021-04-16,0.102813,0.105695,0.084811,0.082115,0.072187,0.081757,0.077330,0.077577,0.077070,0.084355,0.076955,0.077334
2021-04-23,0.085434,0.089093,0.083640,0.090807,0.076736,0.082474,0.075075,0.086731,0.072273,0.104445,0.075440,0.077853
2021-04-30,0.098308,0.110259,0.118161,0.085230,0.086737,0.069519,0.064263,0.071626,0.072625,0.067568,0.084982,0.070722
2021-05-07,0.077024,0.086566,0.086972,0.075472,0.075596,0.098840,0.088421,0.096028,0.076206,0.080908,0.075544,0.082422
2021-05-14,0.084998,0.096003,0.097801,0.089416,0.077977,0.068273,0.070309,0.069516,0.066428,0.103883,0.091527,0.083869
2021-05-21,0.093156,0.120919,0.106930,0.084756,0.074917,0.098063,0.067277,0.087228,0.058928,0.079597,0.065607,0.062623
2021-05-28,0.076899,0.085892,0.084747,0.076351,0.070273,0.099215,0.081047,0.081918,0.079744,0.082340,0.107638,0.073936
2021-06-04,0.083370,0.098019,0.082549,0.079375,0.083839,0.081170,0.079927,0.084286,0.075412,0.094725,0.073344,0.083982
2021-06-11,0.075009,0.108328,0.061855,0.065426,0.061058,0.127672,0.112577,0.109908,0.058145,0.088823,0.078084,0.053114
2021-06-18,0.081778,0.094851,0.106235,0.080302,0.073619,0.082008,0.076922,0.085905,0.078159,0.090998,0.074704,0.074518
2021-06-25,0.062254,0.064765,0.070656,0.064533,0.054641,0.183151,0.134281,0.103115,0.057446,0.060324,0.087986,0.056847
2021-07-02,0.085827,0.086232,0.081764,0.079470,0.089722,0.089089,0.076843,0.076599,0.079718,0.095348,0.074060,0.085329
2021-07-09,0.083381,0.107592,0.063541,0.068304,0.062809,0.101316,0.108605,0.085719,0.068352,0.093367,0.090045,0.066968
2021-07-16,0.088691,0.081419,0.116627,0.104816,0.089696,0.077919,0.065960,0.060597,0.063171,0.074013,0.094196,0.082894
2021-07-23,0.079908,0.090754,0.083053,0.076895,0.076665,0.086501,0.086264,0.082865,0.079103,0.092891,0.083891,0.081210
2021-07-30,0.105037,0.118856,0.081451,0.085044,0.067952,0.075529,0.071060,0.073675,0.077106,0.076837,0.086278,0.081175
2021-08-06,0.073590,0.082109,0.075037,0.072106,0.072171,0.111602,0.114068,0.085418,0.074108,0.086976,0.075107,0.077709
2021-08-13,0.066206,0.067124,0.076119,0.059692,0.059231,0.094806,0.076363,0.079751,0.061340,0.233831,0.063655,0.061882
2021-08-20,0.059849,0.069781,0.056164,0.065045,0.054691,0.153186,0.126770,0.116253,0.062115,0.118599,0.056391,0.061157
2021-08-27,0.089269,0.108571,0.118193,0.071944,0.065473,0.075196,0.066957,0.072656,0.074052,0.072099,0.114268,0.071322
2021-09-03,0.073031,0.082604,0.128264,0.067305,0.068343,0.084695,0.081788,0.093901,0.060135,0.109500,0.086909,0.063526
2021-09-10,0.075174,0.090509,0.073594,0.082645,0.082056,0.083988,0.075227,0.075809,0.075224,0.131709,0.079209,0.074856
2021-09-17,0.075802,0.080549,0.077226,0.075207,0.076853,0.087073,0.080544,0.078288,0.075644,0.079088,0.138333,0.075392
2021-09-24,0.081707,0.090448,0.087935,0.081289,0.078770,0.085525,0.084614,0.082247,0.080014,0.086152,0.083116,0.078183
2021-10-01,0.084802,0.088216,0.079340,0.076780,0.076565,0.093977,0.083496,0.080547,0.078031,0.084629,0.096897,0.076721
2021-10-08,0.089949,0.073645,0.094606,0.059217,0.055983,0.102900,0.101105,0.122572,0.063046,0.065928,0.096672,0.074375
2021-10-15,0.079657,0.082513,0.079771,0.080801,0.086923,0.086933,0.081964,0.085005,0.077226,0.089309,0.092933,0.076966
2021-10-22,0.094707,0.094760,0.070843,0.090837,0.094793,0.074772,0.081136,0.072346,0.068625,0.087436,0.099178,0.070568
2021-10-29,0.066389,0.069419,0.067400,0.077633,0.065499,0.143887,0.097808,0.104111,0.064086,0.093587,0.078549,0.071632
2021-11-05,0.083342,0.097687,0.081695,0.074376,0.076239,0.104339,0.088637,0.082524,0.075529,0.083016,0.077298,0.075317
2021-11-12,0.058636,0.057856,0.082166,0.054810,0.053162,0.137224,0.115763,0.118033,0.065447,0.105343,0.093982,0.057577
2021-11-19,0.094842,0.113208,0.077582,0.083550,0.076944,0.076074,0.099301,0.074730,0.074456,0.081796,0.074821,0.072696
2021-11-26,0.067408,0.086317,0.068398,0.065627,0.068211,0.145177,0.103090,0.105918,0.068119,0.069347,0.086169,0.066218
2021-12-03,0.045568,0.044948,0.058073,0.044508,0.043506,0.131158,0.152123,0.087792,0.036069,0.035659,0.281480,0.039117
2021-12-10,0.057673,0.071197,0.068032,0.056249,0.056955,0.129944,0.136408,0.149989,0.059605,0.089666,0.066783,0.057501
2021-12-17,0.097487,0.108448,0.070281,0.072005,0.070435,0.072717,0.078648,0.079301,0.077134,0.084050,0.117532,0.071962
2021-12-31,0.069572,0.069839,0.096874,0.068069,0.066731,0.149344,0.096674,0.090665,0.068261,0.070503,0.084729,0.068739
2022-01-07,0.076219,0.079163,0.080522,0.077391,0.075386,0.096782,0.080268,0.079865,0.078510,0.111028,0.083332,0.081535
2022-01-14,0.074681,0.082507,0.079136,0.083461,0.097421,0.084537,0.081321,0.081208,0.074344,0.096905,0.090499,0.073982
2022-01-21,0.071744,0.094037,0.077457,0.069191,0.070655,0.098096,0.092097,0.091151,0.068959,0.069611,0.130339,0.066664
2022-01-28,0.071207,0.095883,0.067007,0.058913,0.057500,0.136170,0.141751,0.129027,0.060359,0.058751,0.065130,0.058301
2022-02-04,0.145167,0.172912,0.102726,0.054903,0.056134,0.058717,0.071812,0.059446,0.058999,0.050976,0.055639,0.112570
2022-02-11,0.078604,0.121258,0.080821,0.070325,0.070278,0.093597,0.094869,0.094162,0.063845,0.072783,0.096136,0.063322
2022-02-18,0.056018,0.088718,0.047323,0.047121,0.045311,0.123490,0.177300,0.112622,0.044777,0.120924,0.091957,0.044440
2022-02-25,0.067486,0.077409,0.070332,0.066323,0.066119,0.144207,0.115318,0.095098,0.075205,0.070988,0.084786,0.066729
2022-03-04,0.124902,0.097090,0.109203,0.121458,0.079921,0.057157,0.052976,0.077833,0.070114,0.048248,0.074786,0.086312
2022-03-11,0.046116,0.054563,0.050914,0.059983,0.047926,0.135472,0.158933,0.054088,0.047054,0.102127,0.192138,0.050687
2022-03-18,0.073090,0.096429,0.076321,0.067690,0.071860,0.094203,0.075825,0.075097,0.071285,0.069075,0.162496,0.066631
