,Date,Last Px,SMAVG (50),SMAVG (100),SMAVG (200)
Tu,8/26/2025,,,,
Mo,8/25/2025,149.99,149.08,142.44,150.14
,,,,,
Fr,8/22/2025,146.39,148.99,142.37,150.13
Th,8/21/2025,144.32,148.89,142.4,150.13
We,8/20/2025,144.56,148.83,142.34,150.17
Tu,8/19/2025,153.17,148.72,142.31,150.22
Mo,8/18/2025,153.95,148.43,142.22,150.2
,,,,,
Fr,8/15/2025,153.79,148.16,142.17,150.18
Th,8/14/2025,150.62,147.83,142.07,150.15
We,8/13/2025,153.13,147.65,141.98,150.12
Tu,8/12/2025,151.45,147.41,141.86,150.09
Mo,8/11/2025,148.55,147.14,141.71,150.07
,,,,,
Fr,8/8/2025,147.53,146.92,141.59,150.08
Th,8/7/2025,147.03,146.72,141.45,150.12
We,8/6/2025,149.71,146.6,141.29,150.21
Tu,8/5/2025,149.91,146.39,141.08,150.28
Mo,8/4/2025,159.31,146.17,140.87,150.32
,,,,,
Fr,8/1/2025,155.49,145.73,140.6,150.29
Th,7/31/2025,152.29,145.37,140.51,150.31
We,7/30/2025,154.08,145.04,140.38,150.32
Tu,7/29/2025,149.12,144.68,140.22,150.34
Mo,7/28/2025,147.65,144.51,140.12,150.37
,,,,,
Fr,7/25/2025,145.57,144.34,140.15,150.41
Th,7/24/2025,159.41,144.24,140.24,150.47
We,7/23/2025,159.29,143.8,140.23,150.48
Tu,7/22/2025,153.44,143.19,140.13,150.49
Mo,7/21/2025,154.83,142.75,140.13,150.52
,,,,,
Fr,7/18/2025,150.45,142.29,140.15,150.52
Th,7/17/2025,151.12,141.95,140.22,150.57
We,7/16/2025,146.71,141.61,140.36,150.61
Tu,7/15/2025,143.72,141.37,140.68,150.68
Mo,7/14/2025,147,141.18,141,150.77
,,,,,
Fr,7/11/2025,144.96,140.89,141.36,150.86
Th,7/10/2025,143.32,140.68,141.59,150.97
We,7/9/2025,141.75,140.44,141.79,151.11
Tu,7/8/2025,140.8,140.25,142.03,151.24
Mo,7/7/2025,137.96,140.02,142.31,151.32
,,,,,
Th,7/3/2025,141.36,139.79,142.6,151.39
We,7/2/2025,139.28,139.48,142.85,151.43
Tu,7/1/2025,140.07,139.21,143.1,151.47
Mo,6/30/2025,139.65,139.01,143.32,151.47
,,,,,
Fr,6/27/2025,143.44,138.84,143.52,151.47
Th,6/26/2025,147.46,138.69,143.64,151.45
We,6/25/2025,152.24,138.46,143.75,151.46
Tu,6/24/2025,154.97,137.98,143.79,151.48
Mo,6/23/2025,154.78,137.43,143.82,151.51
,,,,,
Fr,6/20/2025,149.19,137.18,143.91,151.55
We,6/18/2025,148.41,136.91,144.1,151.6
Tu,6/17/2025,154.36,136.62,144.35,151.63
Mo,6/16/2025,156.6,136.26,144.6,151.61
,,,,,
Fr,6/13/2025,149.65,135.92,144.83,151.59
Th,6/12/2025,145.6,135.81,145.07,151.6
We,6/11/2025,141.39,135.76,145.26,151.64
Tu,6/10/2025,141.22,135.9,145.52,151.7
Mo,6/9/2025,139.18,135.86,145.75,151.75
,,,,,
Fr,6/6/2025,138.85,135.89,146.03,151.78
Th,6/5/2025,140.09,136.01,146.35,151.79
We,6/4/2025,137.46,136.18,146.46,151.81
Tu,6/3/2025,141.6,136.31,146.63,151.84
Mo,6/2/2025,141.04,136.31,146.77,151.84
,,,,,
Fr,5/30/2025,138.25,136.31,146.88,151.85
Th,5/29/2025,137.26,136.27,147.07,151.87
We,5/28/2025,137.65,136.26,147.27,151.9
Tu,5/27/2025,140.89,136.19,147.59,151.95
,,,,,
Fr,5/23/2025,139.34,135.98,147.79,151.98
Th,5/22/2025,139.04,135.77,148.07,152.01
We,5/21/2025,137.28,135.56,148.42,152.04
Tu,5/20/2025,137.27,135.47,148.85,152.05
Mo,5/19/2025,135.94,135.65,149.18,152.03
,,,,,
Fr,5/16/2025,136.01,135.73,149.44,152.03
Th,5/15/2025,140.85,135.76,149.71,151.99
We,5/14/2025,138.94,135.72,149.99,151.93
Tu,5/13/2025,140.52,135.97,150.33,151.89
Mo,5/12/2025,137.67,136.24,150.59,151.86
,,,,,
Fr,5/9/2025,128.4,136.65,150.91,151.86
Th,5/8/2025,131.52,137.07,151.3,151.9
We,5/7/2025,132.21,137.5,151.68,151.95
Tu,5/6/2025,133.24,138.01,152.01,152.02
Mo,5/5/2025,134.12,138.49,152.31,152.11
,,,,,
Fr,5/2/2025,134.78,139.1,152.65,152.17
Th,5/1/2025,134.07,139.98,153.04,152.26
We,4/30/2025,132.73,140.81,153.42,152.32
Tu,4/29/2025,134.29,141.82,153.8,152.41
Mo,4/28/2025,131.28,142.49,154.16,152.5
,,,,,
Fr,4/25/2025,132.37,143.14,154.49,152.63
Th,4/24/2025,129.02,143.81,154.85,152.72
We,4/23/2025,126.67,144.61,155.22,152.82
Tu,4/22/2025,125.93,145.41,155.63,152.94
Mo,4/21/2025,125.77,146.22,155.98,153.05
,,,,,
Th,4/17/2025,130.02,146.98,156.28,153.16
We,4/16/2025,131.32,147.63,156.51,153.24
Tu,4/15/2025,135.76,148.2,156.7,153.29
Mo,4/14/2025,135.71,148.59,156.81,153.33
,,,,,
Fr,4/11/2025,128.64,149.04,156.95,153.37
Th,4/10/2025,127.54,149.61,157.14,153.46
We,4/9/2025,142.23,150.2,157.3,153.56
Tu,4/8/2025,135.68,150.63,157.29,153.6
Mo,4/7/2025,133.82,151.29,157.34,153.67
,,,,,
Fr,4/4/2025,136.54,152.08,157.5,153.71
Th,4/3/2025,139.2,152.93,157.66,153.8
We,4/2/2025,144.27,153.75,157.75,153.89
Tu,4/1/2025,143.01,154.32,157.83,153.98
Mo,3/31/2025,148.58,154.77,157.89,154.01
,,,,,
Fr,3/28/2025,139.04,155.15,157.87,153.99
Th,3/27/2025,140.85,155.63,158,154.01
We,3/26/2025,144.75,156.17,158.13,154
Tu,3/25/2025,148.68,156.69,158.19,153.98
Mo,3/24/2025,144.01,156.74,158.18,153.94
,,,,,
Fr,3/21/2025,141.73,156.95,158.23,153.91
Th,3/20/2025,140.79,157.22,158.26,153.9
We,3/19/2025,136.45,157.45,158.32,153.94
Tu,3/18/2025,136.75,157.87,158.43,153.99
Mo,3/17/2025,133.9,158.28,158.57,154.06
,,,,,
Fr,3/14/2025,130.3,158.98,158.79,154.15
Th,3/13/2025,128.86,159.6,159.14,154.28
We,3/12/2025,128.69,160.38,159.47,154.4
Tu,3/11/2025,132.79,161.28,159.78,154.51
Mo,3/10/2025,146.04,162.23,159.99,154.59
,,,,,
Fr,3/7/2025,139.94,162.72,160.12,154.59
Th,3/6/2025,137.65,163.15,160.26,154.6
We,3/5/2025,138.88,163.65,160.45,154.65
Tu,3/4/2025,151.38,164.26,160.63,154.66
Mo,3/3/2025,154.26,164.69,160.67,154.61
,,,,,
Fr,2/28/2025,157.94,164.94,160.69,154.53
Th,2/27/2025,149.32,165.18,160.74,154.43
We,2/26/2025,153.44,165.54,160.86,154.37
Tu,2/25/2025,157.6,165.85,160.91,154.26
Mo,2/24/2025,156.93,166,160.88,154.14
,,,,,
Fr,2/21/2025,165,166.13,160.92,154.01
Th,2/20/2025,178.57,166.19,160.86,153.86
We,2/19/2025,175.76,166.1,160.68,153.63
Tu,2/18/2025,183.12,166.03,160.54,153.42
,,,,,
Fr,2/14/2025,167.97,165.77,160.37,153.16
Th,2/13/2025,163.36,165.83,160.35,153.01
We,2/12/2025,166.1,165.85,160.43,152.9
Tu,2/11/2025,168.81,165.89,160.44,152.74
Mo,2/10/2025,166.95,165.84,160.33,152.57
,,,,,
Fr,2/7/2025,166.53,165.84,160.18,152.42
Th,2/6/2025,163.57,165.74,160.02,152.24
We,2/5/2025,162.64,165.59,159.84,152.09
Tu,2/4/2025,159.44,165.4,159.61,151.94
Mo,2/3/2025,155.45,165.2,159.41,151.81
,,,,,
Fr,1/31/2025,158.47,165.03,159.26,151.71
Th,1/30/2025,156.7,164.85,159.17,151.61
We,1/29/2025,157.43,164.68,159.17,151.54
Tu,1/28/2025,163.64,164.39,159.2,151.43
Mo,1/27/2025,168.55,163.95,159.2,151.31
,,,,,
Fr,1/24/2025,173.16,163.38,159.11,151.17
Th,1/23/2025,179.32,162.93,158.9,151
We,1/22/2025,179.98,162.38,158.63,150.82
Tu,1/21/2025,173,161.74,158.35,150.63
,,,,,
Fr,1/17/2025,165.35,161.34,158.13,150.46
Th,1/16/2025,167.41,161.01,158.02,150.34
We,1/15/2025,163.54,160.6,157.88,150.24
Tu,1/14/2025,167.64,160.37,157.75,150.2
Mo,1/13/2025,170.55,160.08,157.53,150.15
,,,,,
Fr,1/10/2025,151.45,159.69,157.24,150.08
We,1/8/2025,154.34,159.63,157.15,150.08
Tu,1/7/2025,155.1,159.52,157.05,150.09
Mo,1/6/2025,152.64,159.31,156.91,150.08
,,,,,
Fr,1/3/2025,157.32,159.2,156.82,150.03
Th,1/2/2025,157.2,158.99,156.66,149.95
Tu,12/31/2024,169.16,158.86,156.53,149.86
Mo,12/30/2024,161.08,158.59,156.32,149.71
,,,,,
Fr,12/27/2024,167.92,158.68,156.17,149.62
Th,12/26/2024,173.72,158.56,155.94,149.51
Tu,12/24/2024,180.09,158.28,155.66,149.35
Mo,12/23/2024,170.65,157.74,155.25,149.16
,,,,,
Fr,12/20/2024,161.21,157.52,154.87,149.01
Th,12/19/2024,163.1,157.38,154.62,148.92
We,12/18/2024,168.92,157.25,154.27,148.82
Tu,12/17/2024,173.04,157,153.87,148.7
Mo,12/16/2024,166.79,156.65,153.45,148.57
,,,,,
Fr,12/13/2024,169.91,156.44,153.13,148.49
Th,12/12/2024,167.43,156.3,152.8,148.39
We,12/11/2024,169.06,156.18,152.49,148.29
Tu,12/10/2024,165.12,155.97,152.22,148.18
Mo,12/9/2024,163.14,155.76,152.03,148.08
,,,,,
Fr,12/6/2024,168.05,155.71,151.91,147.98
Th,12/5/2024,173.93,155.52,151.7,147.87
We,12/4/2024,172.45,155.26,151.47,147.71
Tu,12/3/2024,170.23,155.05,151.22,147.56
Mo,12/2/2024,170.65,154.96,151.03,147.42
,,,,,
Fr,11/29/2024,164.62,154.86,150.85,147.31
We,11/27/2024,167.94,155.01,150.77,147.29
Tu,11/26/2024,166.23,155,150.6,147.3
Mo,11/25/2024,167.28,154.82,150.42,147.24
,,,,,
Fr,11/22/2024,161.64,154.52,150.25,147.18
Th,11/21/2024,155.72,154.29,150.12,147.13
We,11/20/2024,153,154.09,150.04,147.11
Tu,11/19/2024,149.46,153.82,149.97,147.11
Mo,11/18/2024,147.33,153.63,149.89,147.14
,,,,,
Fr,11/15/2024,149.55,153.49,149.85,147.2
Th,11/14/2024,147.98,153.48,149.79,147.25
We,11/13/2024,142.92,153.65,149.77,147.26
Tu,11/12/2024,141.5,154.01,149.82,147.29
Mo,11/11/2024,140.32,154.46,149.92,147.33
,,,,,
Fr,11/8/2024,150.34,154.83,150,147.38
Th,11/7/2024,152.12,154.88,149.93,147.4
We,11/6/2024,148.11,154.87,149.94,147.39
Tu,11/5/2024,152.68,154.95,150.02,147.39
Mo,11/4/2024,148.95,154.92,150.12,147.36
,,,,,
Fr,11/1/2024,146.66,155.02,150.14,147.35
Th,10/31/2024,152.07,155.17,150.12,147.36
We,10/30/2024,153.45,155.13,150.01,147.3
Tu,10/29/2024,150.74,154.98,149.87,147.25
Mo,10/28/2024,148.46,154.8,149.77,147.2
,,,,,
Fr,10/25/2024,148.91,154.68,149.7,147.14
Th,10/24/2024,144.71,154.57,149.59,147.1
We,10/23/2024,146.97,154.51,149.53,147.06
Tu,10/22/2024,146.8,154.45,149.55,146.99
Mo,10/21/2024,150.97,154.33,149.54,146.94
,,,,,
Fr,10/18/2024,155.55,154.2,149.55,146.86
Th,10/17/2024,165.82,154.04,149.52,146.75
We,10/16/2024,161.85,153.65,149.42,146.61
Tu,10/15/2024,159.69,153.32,149.33,146.49
Mo,10/14/2024,153.08,153.04,149.24,146.37
,,,,,
Fr,10/11/2024,159.43,152.77,149.2,146.28
Th,10/10/2024,154.09,152.22,149.05,146.16
We,10/9/2024,156.93,151.87,148.94,146.08
Tu,10/8/2024,156.28,151.28,148.85,145.98
Mo,10/7/2024,155.57,150.74,148.7,145.86
,,,,,
Fr,10/4/2024,156.43,150.26,148.54,145.78
Th,10/3/2024,162.78,149.81,148.37,145.77
We,10/2/2024,161.5,149.29,148.12,145.76
Tu,10/1/2024,158.59,148.8,147.87,145.72
Mo,9/30/2024,154.3,148.46,147.62,145.67
,,,,,
Fr,9/27/2024,160.99,148.31,147.41,145.6
Th,9/26/2024,158.67,148.12,147.1,145.47
We,9/25/2024,160.48,147.87,146.87,145.33
Tu,9/24/2024,162.41,147.69,146.58,145.25
Mo,9/23/2024,165.6,147.39,146.29,145.16
,,,,,
Fr,9/20/2024,165.75,147.1,145.96,145.05
Th,9/19/2024,171.72,146.83,145.68,144.95
We,9/18/2024,167.42,146.53,145.38,144.81
Tu,9/17/2024,157.54,146.2,145.04,144.67
Mo,9/16/2024,152.17,146.02,144.82,144.6
,,,,,
Fr,9/13/2024,149.99,145.99,144.65,144.55
Th,9/12/2024,145.88,145.96,144.47,144.52
We,9/11/2024,139.73,145.99,144.34,144.5
Tu,9/10/2024,139.75,146.11,144.26,144.51
Mo,9/9/2024,140.33,146.15,144.21,144.53
,,,,,
Fr,9/6/2024,148.98,146.2,144.16,144.56
Th,9/5/2024,156.71,146.1,144.05,144.59
We,9/4/2024,160.9,145.89,143.91,144.52
Tu,9/3/2024,163.6,145.62,143.66,144.4
,,,,,
Fr,8/30/2024,159,145.38,143.42,144.26
Th,8/29/2024,153.01,145.17,143.23,144.17
We,8/28/2024,151.68,144.97,143.1,144.1
Tu,8/27/2024,151.83,145.01,143.01,144.04
Mo,8/26/2024,151.5,145.1,142.92,143.98
,,,,,
Fr,8/23/2024,153.95,145.32,142.79,143.91
Th,8/22/2024,154.16,145.25,142.67,143.84
We,8/21/2024,149.67,145.06,142.59,143.74
Tu,8/20/2024,146.26,144.9,142.65,143.64
Mo,8/19/2024,141.5,144.77,142.76,143.55
,,,,,
Fr,8/16/2024,142.55,144.74,142.92,143.49
Th,8/15/2024,143.56,144.72,143.01,143.44
We,8/14/2024,141.82,144.61,143.13,143.39
Tu,8/13/2024,143.87,144.55,143.25,143.34
Mo,8/12/2024,140.82,144.64,143.23,143.28
,,,,,
Fr,8/9/2024,144.52,144.75,143.24,143.25
Th,8/8/2024,147.37,144.9,143.19,143.21
We,8/7/2024,146.36,145,143.11,143.16
Tu,8/6/2024,145.43,145.19,143.08,143.12
Mo,8/5/2024,145.3,145.34,143.07,143.08
,,,,,
Fr,8/2/2024,139.65,145.44,143.04,143.05
Th,8/1/2024,132.23,145.64,143.06,143.07
We,7/31/2024,136.69,145.89,143.15,143.09
Tu,7/30/2024,127.31,146.01,143.22,143.09
Mo,7/29/2024,128.93,146.42,143.38,143.13
,,,,,
Fr,7/26/2024,131.73,146.66,143.54,143.16
Th,7/25/2024,134.17,146.83,143.68,143.14
We,7/24/2024,136.84,146.94,143.84,143.12
Tu,7/23/2024,137,146.95,143.97,143.09
Mo,7/22/2024,141.38,146.93,144.09,143.06
,,,,,
Fr,7/19/2024,146.99,146.77,144.15,142.99
Th,7/18/2024,151.12,146.5,144.12,142.93
We,7/17/2024,146.39,146.08,144.05,142.84
Tu,7/16/2024,151.53,145.86,144.04,142.79
Mo,7/15/2024,147.4,145.47,143.96,142.71
,,,,,
Fr,7/12/2024,150.86,145.19,143.9,142.64
Th,7/11/2024,152.23,144.82,143.81,142.58
We,7/10/2024,156.96,144.54,143.78,142.49
Tu,7/9/2024,151.09,144.22,143.82,142.39
Mo,7/8/2024,148.53,143.88,144.01,142.32
,,,,,
Fr,7/5/2024,150.2,143.61,144.05,142.26
We,7/3/2024,148.83,143.32,144.12,142.23
Tu,7/2/2024,147.16,142.98,144.13,142.21
Mo,7/1/2024,145.82,142.7,144.17,142.16
,,,,,
Fr,6/28/2024,141.79,142.42,144.24,142.11
Th,6/27/2024,143.06,142.27,144.38,142.09
We,6/26/2024,143.49,142.12,144.55,142.07
Tu,6/25/2024,146.64,142.01,144.72,142.03
Mo,6/24/2024,147.13,141.92,144.75,141.98
,,,,,
Fr,6/21/2024,151.79,141.7,144.77,141.95
Th,6/20/2024,148.6,141.46,144.74,141.91
Tu,6/18/2024,142.9,141.28,144.77,141.89
Mo,6/17/2024,153.84,141.23,144.87,141.89
,,,,,
Fr,6/14/2024,156.18,141.01,144.83,141.79
Th,6/13/2024,162.25,140.74,144.75,141.66
We,6/12/2024,150.66,140.26,144.59,141.51
Tu,6/11/2024,144.7,140.09,144.57,141.42
Mo,6/10/2024,141.56,140.12,144.6,141.36
,,,,,
Fr,6/7/2024,139.61,140.4,144.58,141.32
Th,6/6/2024,140.18,140.75,144.62,141.29
We,6/5/2024,141.4,141.1,144.62,141.26
Tu,6/4/2024,138.18,141.3,144.58,141.22
Mo,6/3/2024,139.01,141.66,144.61,141.19
,,,,,
Fr,5/31/2024,148.1,141.96,144.59,141.18
Th,5/30/2024,146.61,141.82,144.44,141.12
We,5/29/2024,151.8,141.72,144.34,141.06
Tu,5/28/2024,152.23,141.48,144.16,140.99
,,,,,
Fr,5/24/2024,155.86,141.21,143.99,140.91
Th,5/23/2024,153.33,140.98,143.81,140.84
We,5/22/2024,150.14,140.79,143.65,140.82
Tu,5/21/2024,149.52,140.63,143.5,140.84
Mo,5/20/2024,144.54,140.49,143.36,140.82
,,,,,
Fr,5/17/2024,143.05,140.42,143.26,140.83
Th,5/16/2024,147.85,140.42,143.21,140.83
We,5/15/2024,140.64,140.34,143.1,140.82
Tu,5/14/2024,140.18,140.42,143.03,140.83
Mo,5/13/2024,139.65,140.54,143.02,140.87
,,,,,
Fr,5/10/2024,137.3,140.75,143.16,140.89
Th,5/9/2024,136.46,141,143.41,140.91
We,5/8/2024,133.24,141.26,143.56,140.95
Tu,5/7/2024,133.64,141.54,143.72,141
Mo,5/6/2024,130.08,141.74,143.79,141.04
,,,,,
Fr,5/3/2024,135.18,142.01,143.83,141.1
Th,5/2/2024,132.12,142.23,143.79,141.13
We,5/1/2024,133.35,142.44,143.91,141.18
Tu,4/30/2024,132.4,142.6,144.03,141.26
Mo,4/29/2024,138.3,142.81,144.15,141.34
,,,,,
Fr,4/26/2024,140.86,143.02,144.21,141.39
Th,4/25/2024,134.08,143.41,144.25,141.4
We,4/24/2024,135.06,144.14,144.3,141.44
Tu,4/23/2024,135.61,144.49,144.38,141.51
Mo,4/22/2024,131.68,144.91,144.45,141.57
,,,,,
Fr,4/19/2024,133.4,145.29,144.57,141.64
Th,4/18/2024,131.8,145.65,144.66,141.72
We,4/17/2024,134.38,146.07,144.75,141.77
Tu,4/16/2024,135.6,146.49,144.84,141.79
Mo,4/15/2024,137.72,146.98,144.95,141.82
,,,,,
Fr,4/12/2024,142.31,147.43,145.12,141.83
Th,4/11/2024,136.16,147.58,145.13,141.81
We,4/10/2024,139.94,147.84,145.15,141.81
Tu,4/9/2024,139.28,148.02,145.1,141.78
Mo,4/8/2024,140.63,148.26,145.11,141.78
,,,,,
Fr,4/5/2024,142.64,148.51,145.09,141.79
Th,4/4/2024,142.49,148.66,145.06,141.81
We,4/3/2024,138.52,148.77,145.03,141.85
Tu,4/2/2024,142.14,148.92,145.03,141.94
Mo,4/1/2024,146.33,149.04,145,142.02
,,,,,
Th,3/28/2024,155.44,149.07,144.88,142.05
We,3/27/2024,157.11,148.76,144.62,142.05
Tu,3/26/2024,157.6,148.49,144.33,142.02
Mo,3/25/2024,151.6,148.15,144.06,141.97
,,,,,
Fr,3/22/2024,155.84,147.87,143.87,141.92
Th,3/21/2024,154,147.57,143.65,141.86
We,3/20/2024,141.19,147.23,143.43,141.85
Tu,3/19/2024,141.61,147.06,143.34,141.93
Mo,3/18/2024,139.97,146.96,143.26,141.95
,,,,,
Fr,3/15/2024,138.91,146.84,143.23,141.98
Th,3/14/2024,143.95,146.76,143.22,141.99
We,3/13/2024,144.17,146.64,143.15,141.96
Tu,3/12/2024,142.23,146.5,143.1,141.93
Mo,3/11/2024,142.27,146.37,143.05,141.9
,,,,,
Fr,3/8/2024,141.18,146.23,143.08,141.86
Th,3/7/2024,142.94,146.1,143.02,141.85
We,3/6/2024,143.64,146,142.97,141.82
Tu,3/5/2024,144.9,145.87,142.89,141.79
Mo,3/4/2024,145.94,145.63,142.77,141.76
,,,,,
Fr,3/1/2024,150.42,145.5,142.61,141.73
Th,2/29/2024,149.83,145.56,142.4,141.67
We,2/28/2024,149.09,145.81,142.21,141.61
Tu,2/27/2024,147.29,145.87,142.02,141.53
Mo,2/26/2024,143.6,145.9,141.84,141.46
,,,,,
Fr,2/23/2024,144,145.85,141.74,141.41
Th,2/22/2024,145.91,145.65,141.64,141.35
We,2/21/2024,142.72,145.35,141.53,141.27
Tu,2/20/2024,141.45,145.39,141.47,141.21
,,,,,
Fr,2/16/2024,142.62,145.45,141.39,141.18
Th,2/15/2024,148.9,145.49,141.34,141.16
We,2/14/2024,160.4,145.4,141.21,141.1
Tu,2/13/2024,170.52,145.08,140.96,140.95
Mo,2/12/2024,152.8,144.47,140.63,140.75
,,,,,
Fr,2/9/2024,156.62,144.27,140.48,140.65
Th,2/8/2024,150.36,143.98,140.34,140.53
We,2/7/2024,151.41,143.86,140.28,140.44
Tu,2/6/2024,152.82,143.66,140.14,140.34
Mo,2/5/2024,155.49,143.42,139.97,140.26
,,,,,
Fr,2/2/2024,160.02,143.19,139.8,140.16
Th,2/1/2024,160.08,142.93,139.58,140.03
We,1/31/2024,150.21,142.81,139.34,139.89
Tu,1/30/2024,148.73,142.67,139.22,139.79
Mo,1/29/2024,149.03,142.46,139.12,139.68
,,,,,
Fr,1/26/2024,151.36,142.19,139.08,139.57
Th,1/25/2024,153.05,141.96,139.01,139.44
We,1/24/2024,150.25,141.68,138.9,139.31
Tu,1/23/2024,148.12,141.46,138.75,139.19
Mo,1/22/2024,146.01,141.29,138.57,139.08
,,,,,
Th,1/18/2024,148.15,141.13,138.43,138.98
We,1/17/2024,147.76,140.97,138.28,138.87
Tu,1/16/2024,139.94,140.69,138.12,138.75
,,,,,
Fr,1/12/2024,143.81,140.49,138.06,138.67
Th,1/11/2024,140.36,140.17,137.96,138.58
We,1/10/2024,137.4,139.97,137.9,138.51
Tu,1/9/2024,140.95,139.88,137.85,138.45
Mo,1/8/2024,137.05,139.73,137.76,138.36
,,,,,
Fr,1/5/2024,132.68,139.63,137.76,138.32
Th,1/4/2024,136.6,139.63,137.8,138.3
We,1/3/2024,134.23,139.57,137.79,138.28
Tu,1/2/2024,134.8,139.62,137.81,138.28
,,,,,
Fr,12/29/2023,138.05,139.68,137.83,138.29
Th,12/28/2023,136.9,139.66,137.88,138.26
We,12/27/2023,135.64,139.7,137.99,138.24
Tu,12/26/2023,135.69,139.74,138.17,138.21
,,,,,
Fr,12/22/2023,134.46,139.92,138.29,138.14
Th,12/21/2023,138.18,139.95,138.4,138.07
We,12/20/2023,136.86,139.94,138.44,137.98
Tu,12/19/2023,133.18,139.9,138.53,137.89
Mo,12/18/2023,139.36,139.91,138.63,137.82
,,,,,
Fr,12/15/2023,153.26,139.71,138.72,137.71
Th,12/14/2023,162.51,139.24,138.62,137.54
We,12/13/2023,152.02,138.61,138.42,137.33
Tu,12/12/2023,148.83,138.16,138.34,137.17
Mo,12/11/2023,140.9,137.77,138.27,137.03
,,,,,
Fr,12/8/2023,134.1,137.64,138.29,136.94
Th,12/7/2023,130.84,137.63,138.36,136.88
We,12/6/2023,144.54,137.72,138.47,136.85
Tu,12/5/2023,144.54,137.55,138.45,136.74
Mo,12/4/2023,144.54,137.32,138.5,136.63
,,,,,
Fr,12/1/2023,144.54,137.19,138.53,136.51
Th,11/30/2023,144.54,137.02,138.56,136.4
We,11/29/2023,139.82,136.84,138.56,136.29
Tu,11/28/2023,142.68,136.79,138.59,136.19
Mo,11/27/2023,142.2,136.69,138.64,136.08
,,,,,
Fr,11/24/2023,144.54,136.7,138.7,135.98
We,11/22/2023,141.55,136.7,138.7,135.87
Tu,11/21/2023,140.8,136.62,138.78,135.78
Mo,11/20/2023,143.78,136.53,138.8,135.69
,,,,,
Fr,11/17/2023,146.88,136.41,138.75,135.59
Th,11/16/2023,154.45,136.24,138.69,135.47
We,11/15/2023,142.98,135.86,138.54,135.31
Tu,11/14/2023,138.38,135.76,138.49,135.2
Mo,11/13/2023,135.27,135.79,138.47,135.12
,,,,,
Fr,11/10/2023,139.81,135.97,138.45,135.05
Th,11/9/2023,139.28,136.06,138.44,134.96
We,11/8/2023,139.41,136.12,138.48,134.87
Tu,11/7/2023,139.52,136.04,138.57,134.77
Mo,11/6/2023,137.89,135.85,138.67,134.68
,,,,,
Fr,11/3/2023,140.09,135.74,138.86,134.59
Th,11/2/2023,133.8,135.59,139.04,134.49
We,11/1/2023,129.82,135.55,139.23,134.42
Tu,10/31/2023,128.21,135.63,139.48,134.38
Mo,10/30/2023,130.13,135.74,139.71,134.33
,,,,,
Fr,10/27/2023,132.74,135.83,139.87,134.25
Th,10/26/2023,133.38,135.83,139.98,134.16
We,10/25/2023,132.29,135.8,140.07,134.07
Tu,10/24/2023,132.44,135.89,140.27,133.98
Mo,10/23/2023,133.92,135.98,140.52,133.88
,,,,,
Fr,10/20/2023,136.74,136,140.64,133.77
Th,10/19/2023,137.73,136,140.73,133.65
We,10/18/2023,137.1,135.99,140.76,133.53
Tu,10/17/2023,138.72,136.09,140.78,133.41
Mo,10/16/2023,137.95,136.29,140.75,133.28
,,,,,
Fr,10/13/2023,144.3,136.6,140.74,133.15
Th,10/12/2023,136.13,136.66,140.65,133
We,10/11/2023,137.61,136.85,140.67,132.9
Tu,10/10/2023,135.17,136.95,140.67,132.78
Mo,10/9/2023,133.64,137.16,140.69,132.68
,,,,,
Fr,10/6/2023,129.36,137.35,140.74,132.6
Th,10/5/2023,129.75,137.72,140.85,132.55
We,10/4/2023,130.68,138,140.93,132.53
Tu,10/3/2023,129.78,138.23,141.01,132.49
Mo,10/2/2023,129.17,138.51,141.05,132.46
,,,,,
Fr,9/29/2023,134.5,138.78,141.08,132.42
Th,9/28/2023,133.48,138.94,141.08,132.35
We,9/27/2023,135.38,139.1,141.05,132.27
Tu,9/26/2023,136.3,139.23,141,132.18
Mo,9/25/2023,133.06,139.35,140.95,132.08
,,,,,
Fr,9/22/2023,137.74,139.68,140.98,132.01
Th,9/21/2023,135.94,139.86,140.98,131.91
We,9/20/2023,135.74,140.11,140.99,131.82
Tu,9/19/2023,137.31,140.28,140.94,131.73
Mo,9/18/2023,137.65,140.38,140.87,131.65
,,,,,
Fr,9/15/2023,142.92,140.59,140.81,131.55
Th,9/14/2023,144.32,140.7,140.71,131.48
We,9/13/2023,137.42,140.7,140.61,131.35
Tu,9/12/2023,136.25,140.95,140.54,131.24
Mo,9/11/2023,138.21,141.08,140.55,131.13
,,,,,
Fr,9/8/2023,138.18,141.09,140.51,131.02
Th,9/7/2023,135.59,141.13,140.48,130.9
We,9/6/2023,137.88,141.22,140.45,130.8
Tu,9/5/2023,139.62,141.22,140.37,130.69
,,,,,
Fr,9/1/2023,144.28,141.15,140.25,130.56
Th,8/31/2023,144.7,140.94,140.07,130.41
We,8/30/2023,142.14,140.82,139.87,130.24
Tu,8/29/2023,135.23,140.84,139.72,130.11
Mo,8/28/2023,130.19,141.09,139.64,130
,,,,,
Fr,8/25/2023,132.27,141.5,139.6,129.9
Th,8/24/2023,132.48,141.98,139.53,129.8
We,8/23/2023,131.82,142.49,139.47,129.69
Tu,8/22/2023,134.06,142.9,139.39,129.59
Mo,8/21/2023,133.59,143.33,139.28,129.48
,,,,,
Fr,8/18/2023,134.77,143.68,139.2,129.37
Th,8/17/2023,132.51,143.91,139.12,129.26
