,Date,Last Px,SMAVG (50),SMAVG (100),SMAVG (200)
Tu,8/26/2025,,,,
Mo,8/25/2025,315.982,323.387,354.312,332.659
,,,,,
Fr,8/22/2025,312.607,323.832,354.906,332.759
Th,8/21/2025,328.044,324.3,355.543,332.858
We,8/20/2025,323.629,324.451,356.036,332.897
Tu,8/19/2025,321.234,324.772,356.427,332.928
Mo,8/18/2025,318.808,325.14,356.636,332.957
,,,,,
Fr,8/15/2025,318.709,325.728,356.795,332.996
Th,8/14/2025,317.571,326.262,356.969,333.063
We,8/13/2025,316.066,326.808,357.287,333.125
Tu,8/12/2025,318.785,327.429,357.554,333.208
Mo,8/11/2025,325.637,328.075,357.738,333.252
,,,,,
Fr,8/8/2025,323.291,328.597,357.957,333.251
Th,8/7/2025,328.079,329.205,358.154,333.246
We,8/6/2025,327.882,329.68,358.338,333.237
Tu,8/5/2025,329.856,330.504,358.612,333.215
Mo,8/4/2025,326.223,331.168,358.746,333.201
,,,,,
Fr,8/1/2025,336.351,331.955,358.918,333.208
Th,7/31/2025,323.145,332.199,358.959,333.177
We,7/30/2025,320.92,332.716,358.992,333.208
Tu,7/29/2025,318.878,333.246,359.07,333.257
Mo,7/28/2025,314.832,333.857,359.047,333.335
,,,,,
Fr,7/25/2025,313.938,334.613,359.044,333.411
Th,7/24/2025,314.134,335.201,359.077,333.525
We,7/23/2025,312.115,335.968,359.023,333.618
Tu,7/22/2025,317.778,337.459,359.037,333.74
Mo,7/21/2025,317.087,338.783,358.912,333.797
,,,,,
Fr,7/18/2025,316.27,340.252,358.793,333.861
Th,7/17/2025,316.431,341.862,358.679,333.812
We,7/16/2025,324.827,343.34,358.541,333.792
Tu,7/15/2025,325.299,344.691,358.217,333.722
Mo,7/14/2025,318.743,346.375,357.882,333.662
,,,,,
Fr,7/11/2025,316.821,348.15,357.6,333.613
Th,7/10/2025,311.461,349.911,357.346,333.577
We,7/9/2025,312.252,351.837,357.148,333.611
Tu,7/8/2025,318.775,353.693,356.976,333.652
Mo,7/7/2025,317.293,355.411,356.754,333.669
,,,,,
Th,7/3/2025,308.167,357.369,356.544,333.708
We,7/2/2025,314.215,359.872,356.458,333.826
Tu,7/1/2025,316.456,362.426,356.283,333.94
Mo,6/30/2025,318.045,364.581,356.078,334.077
,,,,,
Fr,6/27/2025,325.238,366.917,355.867,334.176
Th,6/26/2025,329.434,368.884,355.623,334.296
We,6/25/2025,334.252,370.812,355.332,334.341
Tu,6/24/2025,331.138,372.739,354.96,334.362
Mo,6/23/2025,341.367,374.996,354.649,334.4
,,,,,
Fr,6/20/2025,346.83,376.304,354.21,334.302
We,6/18/2025,347.633,378.885,353.747,334.191
Tu,6/17/2025,351.016,381.131,353.239,334.085
Mo,6/16/2025,338.448,382.888,352.677,333.935
,,,,,
Fr,6/13/2025,347.335,384.422,352.267,333.852
Th,6/12/2025,338.262,385.237,351.746,333.716
We,6/11/2025,336.003,385.98,351.396,333.69
Tu,6/10/2025,335.588,386.786,351.105,333.661
Mo,6/9/2025,339.691,387.62,350.773,333.646
,,,,,
Fr,6/6/2025,339.632,388.082,350.534,333.601
Th,6/5/2025,348.176,388.131,350.348,333.56
We,6/4/2025,345.447,387.863,350.073,333.511
Tu,6/3/2025,344.844,387.675,349.766,333.554
Mo,6/2/2025,347.114,387.766,349.441,333.647
,,,,,
Fr,5/30/2025,351.11,387.68,349.056,333.772
Th,5/29/2025,351.709,387.4,348.568,333.835
We,5/28/2025,353.705,387.317,348.093,333.901
Tu,5/27/2025,351.811,387.104,347.639,334.042
,,,,,
Fr,5/23/2025,369.118,386.996,347.236,334.188
Th,5/22/2025,363.048,386.721,346.678,334.25
We,5/21/2025,365.588,386.324,346.108,334.284
Tu,5/20/2025,348.539,385.88,345.461,334.194
Mo,5/19/2025,348.963,385.718,345.024,334.104
,,,,,
Fr,5/16/2025,347.419,385.268,344.629,334.047
Th,5/15/2025,349.437,384.895,344.224,333.987
We,5/14/2025,352.659,384.238,343.914,333.9
Tu,5/13/2025,343.316,383.474,343.529,333.82
Mo,5/12/2025,352.486,382.953,343.063,333.772
,,,,,
Fr,5/9/2025,386.657,382.078,342.491,333.633
Th,5/8/2025,383.999,380.616,341.596,333.319
We,5/7/2025,390.545,379.041,340.703,333.063
Tu,5/6/2025,396.776,377.333,339.71,332.757
Mo,5/5/2025,390.31,375.495,338.668,332.389
,,,,,
Fr,5/2/2025,392.395,373.743,337.694,332.019
Th,5/1/2025,409.458,371.743,336.664,331.667
We,4/30/2025,407.511,369.389,335.469,331.226
Tu,4/29/2025,404.86,367.05,334.298,330.81
Mo,4/28/2025,407.801,364.782,333.167,330.424
,,,,,
Fr,4/25/2025,405.038,362.459,332.011,330.039
Th,4/24/2025,404.685,360.259,330.911,329.659
We,4/23/2025,415.179,358.096,329.838,329.301
Tu,4/22/2025,433.323,355.72,328.66,328.891
Mo,4/21/2025,441.923,353.044,327.293,328.404
,,,,,
Th,4/17/2025,424.194,350.14,325.88,327.9
We,4/16/2025,434.823,347.574,324.649,327.499
Tu,4/15/2025,423.603,344.817,323.351,327.038
Mo,4/14/2025,425.821,342.363,322.174,326.642
,,,,,
Fr,4/11/2025,430.626,339.852,320.995,326.231
Th,4/10/2025,443.956,337.18,319.793,325.793
We,4/9/2025,406.799,334.302,318.446,325.284
Tu,4/8/2025,475.852,332.116,317.425,324.967
Mo,4/7/2025,459.938,328.61,315.7,324.281
,,,,,
Fr,4/4/2025,438.885,325.347,314.086,323.693
Th,4/3/2025,415.163,322.465,312.715,323.233
We,4/2/2025,388.071,320.113,311.631,322.844
Tu,4/1/2025,375.384,318.255,311.006,322.551
Mo,3/31/2025,376.31,316.813,310.612,322.354
,,,,,
Fr,3/28/2025,377.328,315.425,310.173,322.144
Th,3/27/2025,362.781,313.925,309.758,321.932
We,3/26/2025,342.076,312.985,309.43,321.79
Tu,3/25/2025,334.745,312.565,309.279,321.743
Mo,3/24/2025,336.085,312.284,309.197,321.76
,,,,,
Fr,3/21/2025,349.361,311.856,309.157,321.74
Th,3/20/2025,342.808,311.116,308.963,321.657
We,3/19/2025,337.128,310.432,308.862,321.629
Tu,3/18/2025,347.555,309.736,308.767,321.636
Mo,3/17/2025,343.059,308.868,308.545,321.556
,,,,,
Fr,3/14/2025,346.429,308.174,308.337,321.482
Th,3/13/2025,355.34,307.475,308.135,321.421
We,3/12/2025,343.208,306.635,307.818,321.292
Tu,3/11/2025,343.4,305.893,307.655,321.208
Mo,3/10/2025,340.458,305.042,307.498,321.118
,,,,,
Fr,3/7/2025,326.415,304.33,307.395,321.051
Th,3/6/2025,328.777,303.991,307.425,321.068
We,3/5/2025,316.591,303.553,307.444,321.059
Tu,3/4/2025,314.473,303.59,307.623,321.156
Mo,3/3/2025,317.253,303.583,307.779,321.273
,,,,,
Fr,2/28/2025,308.76,303.173,307.974,321.368
Th,2/27/2025,313.53,302.904,308.214,321.496
We,2/26/2025,305.259,302.577,308.442,321.609
Tu,2/25/2025,305.139,302.366,308.682,321.757
Mo,2/24/2025,304.871,302.086,308.93,321.906
,,,,,
Fr,2/21/2025,302.71,301.842,308.945,322.076
Th,2/20/2025,292.425,301.645,309.042,322.288
We,2/19/2025,291.72,301.584,309.227,322.595
Tu,2/18/2025,290.603,301.548,309.442,322.923
,,,,,
Fr,2/14/2025,291.425,301.547,309.625,323.192
Th,2/13/2025,291.677,301.552,309.809,323.468
We,2/12/2025,295.011,301.564,310.073,323.785
Tu,2/11/2025,296.546,301.563,310.329,324.083
Mo,2/10/2025,296.374,301.58,310.584,324.339
,,,,,
Fr,2/7/2025,299.542,301.599,310.871,324.643
Th,2/6/2025,296.709,301.543,311.193,324.988
We,2/5/2025,295.908,301.621,311.597,325.362
Tu,2/4/2025,296.962,301.723,312.076,325.748
Mo,2/3/2025,300.885,301.885,312.486,326.129
,,,,,
Fr,1/31/2025,300.279,301.986,312.969,326.474
Th,1/30/2025,297.057,302.139,313.351,326.751
We,1/29/2025,300.018,302.405,313.764,327.011
Tu,1/28/2025,297.543,302.59,314.151,327.246
Mo,1/27/2025,300.517,302.733,314.395,327.427
,,,,,
Fr,1/24/2025,296.784,302.79,314.635,327.592
Th,1/23/2025,294.805,302.825,314.93,327.804
We,1/22/2025,297.535,302.964,315.193,328.05
Tu,1/21/2025,295.179,303.15,315.437,328.246
,,,,,
Fr,1/17/2025,303.281,303.756,315.685,328.466
Th,1/16/2025,306.918,304.411,315.983,328.619
We,1/15/2025,302.334,304.921,316.217,328.736
Tu,1/14/2025,315.782,305.59,316.519,328.866
Mo,1/13/2025,321.091,305.875,316.668,328.897
,,,,,
Fr,1/10/2025,320.677,305.993,316.772,328.892
Th,1/9/2025,314.697,306.11,316.95,328.889
We,1/8/2025,312.359,306.457,317.343,328.879
Tu,1/7/2025,308.616,306.809,317.853,328.894
Mo,1/6/2025,302.333,307.291,318.489,328.971
,,,,,
Fr,1/3/2025,304.153,307.797,319.103,329.105
Th,1/2/2025,308.346,308.222,319.71,329.25
Tu,12/31/2024,311.486,308.499,320.446,329.355
Mo,12/30/2024,313.328,308.795,321.14,329.407
,,,,,
Fr,12/27/2024,306.093,309.001,321.822,329.455
Th,12/26/2024,300.859,309.418,322.46,329.568
Tu,12/24/2024,304.854,309.953,322.927,329.711
Mo,12/23/2024,309.454,310.46,323.184,329.838
,,,,,
Fr,12/20/2024,306.883,310.858,323.465,329.953
Th,12/19/2024,318.432,311.335,323.75,330.104
We,12/18/2024,314.168,311.657,323.886,330.177
Tu,12/17/2024,296.748,311.974,324.112,330.278
Mo,12/16/2024,295.281,312.774,324.481,330.493
,,,,,
Fr,12/13/2024,297.166,313.524,324.775,330.729
Th,12/12/2024,294.731,314.308,325.042,330.93
We,12/11/2024,291.152,314.998,325.422,331.164
Tu,12/10/2024,292.649,315.773,325.804,331.402
Mo,12/9/2024,292.861,316.049,326.11,331.621
,,,,,
Fr,12/6/2024,289.389,316.44,326.345,331.883
Th,12/5/2024,289.938,316.869,326.671,332.166
We,12/4/2024,290.509,317.336,326.984,332.449
Tu,12/3/2024,291.677,317.704,327.322,332.705
Mo,12/2/2024,292.274,318.066,327.681,332.999
,,,,,
Fr,11/29/2024,295.006,318.582,328.066,333.31
We,11/27/2024,297.398,319.094,328.408,333.561
Tu,11/26/2024,297.32,319.587,328.764,333.813
Mo,11/25/2024,296.705,320.144,329.121,334.096
,,,,,
Fr,11/22/2024,300.629,320.843,329.514,334.39
Th,11/21/2024,301.017,321.573,329.919,334.671
We,11/20/2024,305.036,322.429,330.348,334.946
Tu,11/19/2024,305.925,323.088,330.725,335.178
Mo,11/18/2024,307.94,323.953,331.109,335.419
,,,,,
Fr,11/15/2024,310.353,324.563,331.467,335.685
Th,11/14/2024,309.29,325.124,331.794,335.886
We,11/13/2024,304.701,325.713,332.122,336.072
Tu,11/12/2024,303.338,326.056,332.509,336.3
,,,,,
Fr,11/8/2024,298.529,326.48,332.862,336.535
Th,11/7/2024,301.774,327.036,333.301,336.829
We,11/6/2024,306.819,327.423,333.751,337.096
Tu,11/5/2024,325.52,327.725,334.057,337.337
Mo,11/4/2024,336.028,327.614,334.097,337.485
,,,,,
Fr,11/1/2024,332.391,327.555,334.096,337.604
Th,10/31/2024,335.806,327.514,334.115,337.769
We,10/30/2024,329.998,327.447,334.106,337.897
Tu,10/29/2024,327.022,327.461,334.151,338.012
Mo,10/28/2024,326.529,327.551,334.206,338.132
,,,,,
Fr,10/25/2024,332.041,327.789,334.322,338.263
Th,10/24/2024,329.975,328.228,334.323,338.399
We,10/23/2024,332.687,328.896,334.351,338.542
Tu,10/22/2024,327.629,329.687,334.396,338.736
Mo,10/21/2024,325.394,330.409,334.504,338.975
,,,,,
Fr,10/18/2024,322.225,331.198,334.567,339.227
Th,10/17/2024,326.286,332.392,334.628,339.438
We,10/16/2024,323.634,333.485,334.707,339.589
Tu,10/15/2024,326.923,334.643,334.766,339.741
,,,,,
Fr,10/11/2024,327.626,335.502,334.761,339.867
Th,10/10/2024,330.188,335.901,334.738,339.998
We,10/9/2024,329.383,335.908,334.706,340.133
Tu,10/8/2024,330.703,336.071,334.712,340.267
Mo,10/7/2024,334.554,336.166,334.674,340.471
,,,,,
Fr,10/4/2024,330.012,336.114,334.689,340.614
Th,10/3/2024,336.748,336.249,334.768,340.797
We,10/2/2024,332.771,336.187,334.762,340.95
Tu,10/1/2024,336.376,336.026,334.778,341.112
Mo,9/30/2024,329.215,335.776,334.775,341.255
,,,,,
Fr,9/27/2024,329.898,335.846,334.832,341.571
Th,9/26/2024,306.471,335.836,334.883,341.924
We,9/25/2024,312.4,336.17,335.207,342.401
Tu,9/24/2024,310.846,336.249,335.534,342.866
Mo,9/23/2024,313.287,336.473,335.964,343.35
,,,,,
Fr,9/20/2024,308.896,336.631,336.404,343.797
Th,9/19/2024,309.786,336.939,336.759,344.252
We,9/18/2024,318.074,337.297,337.126,344.682
Tu,9/17/2024,320.617,337.55,337.497,345.104
Mo,9/16/2024,322.016,337.721,337.837,345.525
,,,,,
Fr,9/13/2024,325.166,337.942,338.095,345.939
Th,9/12/2024,331.679,338.099,338.414,346.353
We,9/11/2024,337.13,338.185,338.784,346.715
Tu,9/10/2024,343.835,338.266,339.128,347.042
Mo,9/9/2024,337.943,338.267,339.419,347.369
,,,,,
Fr,9/6/2024,349.177,338.362,339.772,347.727
Th,9/5/2024,338.444,338.266,339.979,348.057
We,9/4/2024,338.413,338.372,340.151,348.463
Tu,9/3/2024,338.74,338.464,340.258,348.877
,,,,,
Fr,8/30/2024,321.855,338.531,340.34,349.271
Th,8/29/2024,324.565,338.962,340.459,349.832
We,8/28/2024,326.328,339.243,340.549,350.39
Tu,8/27/2024,321.086,339.565,340.678,350.998
Mo,8/26/2024,321.942,340.08,340.907,351.728
,,,,,
Fr,8/23/2024,319.978,340.389,341.054,352.447
Th,8/22/2024,333.052,340.58,341.247,353.206
We,8/21/2024,330.341,340.636,341.256,353.863
Tu,8/20/2024,332.479,340.716,341.255,354.604
Mo,8/19/2024,330.688,340.765,341.213,355.448
,,,,,
Fr,8/16/2024,331.524,340.841,341.127,356.378
Th,8/15/2024,338.415,340.861,341.011,357.34
We,8/14/2024,354,340.856,340.829,358.284
Tu,8/13/2024,363.376,340.417,340.416,359.13
Mo,8/12/2024,372.229,339.807,339.936,359.926
,,,,,
Fr,8/9/2024,363.725,339.105,339.453,360.606
Th,8/8/2024,364.87,338.6,339.108,361.374
We,8/7/2024,381.911,337.937,338.789,362.179
Tu,8/6/2024,380.949,336.864,338.265,362.898
Mo,8/5/2024,381.496,335.928,337.673,363.544
,,,,,
Fr,8/2/2024,369.905,334.889,337.088,364.106
Th,8/1/2024,347.587,334.019,336.676,364.704
We,7/31/2024,330.519,333.576,336.494,365.459
Tu,7/30/2024,337.527,333.504,336.491,366.255
Mo,7/29/2024,335.455,333.354,336.441,366.97
,,,,,
Fr,7/26/2024,331.975,333.183,336.458,367.714
Th,7/25/2024,336.738,333.263,336.468,368.514
We,7/24/2024,333.675,333.286,336.445,369.357
Tu,7/23/2024,324.703,333.337,336.506,370.183
Mo,7/22/2024,323.864,333.529,336.683,371.091
,,,,,
Fr,7/19/2024,332.728,333.774,336.818,371.903
Th,7/18/2024,329.396,333.819,336.907,372.643
We,7/17/2024,323.176,333.931,336.999,373.359
Tu,7/16/2024,316.345,334.244,337.132,374.124
Mo,7/15/2024,322.019,334.819,337.421,374.821
,,,,,
Fr,7/12/2024,321.207,335.455,337.661,375.442
Th,7/11/2024,324.322,336.177,337.915,376.061
We,7/10/2024,327.655,336.579,338.089,376.661
Tu,7/9/2024,330.714,336.956,338.316,377.188
Mo,7/8/2024,329.19,337.445,338.554,377.666
,,,,,
Fr,7/5/2024,333.071,337.953,338.715,378.144
We,7/3/2024,333.021,338.247,338.862,378.599
Tu,7/2/2024,335.981,338.728,339.07,379.033
Mo,7/1/2024,341.164,339.382,339.266,379.48
,,,,,
Fr,6/28/2024,343.898,339.989,339.423,379.92
Th,6/27/2024,342.681,340.572,339.544,380.326
We,6/26/2024,344.386,341.182,339.631,380.765
Tu,6/25/2024,343.733,341.691,339.728,381.197
Mo,6/24/2024,343.039,341.931,339.903,381.649
,,,,,
Fr,6/21/2024,342.073,342.051,339.979,382.089
Th,6/20/2024,343.404,342.148,340.022,382.489
Tu,6/18/2024,338.609,341.956,340.091,382.899
Mo,6/17/2024,342.426,341.856,340.209,383.31
,,,,,
Fr,6/14/2024,346.823,341.79,340.357,383.712
Th,6/13/2024,337.42,341.735,340.441,384.134
We,6/12/2024,329.532,341.718,340.618,384.638
Tu,6/11/2024,335.853,341.914,340.872,385.231
Mo,6/10/2024,334.338,341.875,341.112,385.707
,,,,,
Fr,6/7/2024,334.904,341.794,341.424,386.285
Th,6/6/2024,334.491,341.66,341.687,386.865
We,6/5/2024,332.537,341.413,341.872,387.467
Tu,6/4/2024,338.142,341.161,342.058,388.078
Mo,6/3/2024,332.082,340.803,342.205,388.618
,,,,,
Fr,5/31/2024,332.838,340.414,342.476,389.145
Th,5/30/2024,337.13,340.065,342.733,389.618
We,5/29/2024,338.504,339.802,343.076,390.083
Tu,5/28/2024,331.695,339.616,343.446,390.549
,,,,,
Fr,5/24/2024,328.299,339.642,343.887,391.061
Th,5/23/2024,334.149,339.666,344.248,391.593
We,5/22/2024,329.506,339.419,344.47,392.067
Tu,5/21/2024,326.428,339.288,344.717,392.598
Mo,5/20/2024,325.415,339.333,344.974,393.119
,,,,,
Fr,5/17/2024,326.96,339.412,345.258,393.636
Th,5/16/2024,329.992,339.478,345.56,394.089
We,5/15/2024,326.913,339.528,345.822,394.484
Tu,5/14/2024,335.998,339.732,346.268,394.891
Mo,5/13/2024,337.885,339.672,346.539,395.317
,,,,,
Fr,5/10/2024,336.203,339.603,346.827,395.701
Th,5/9/2024,334.335,339.675,347.137,396.121
We,5/8/2024,336.115,339.836,347.446,396.541
Tu,5/7/2024,334.935,339.862,347.734,396.959
Mo,5/6/2024,335.012,339.995,348.31,397.39
,,,,,
Fr,5/3/2024,338.828,340.068,348.965,397.809
Th,5/2/2024,345.098,340.019,349.596,398.21
We,5/1/2024,353.796,340.023,350.198,398.606
Tu,4/30/2024,357.323,339.867,350.735,398.987
Mo,4/29/2024,344.446,339.654,351.19,399.302
,,,,,
Fr,4/26/2024,346.49,339.598,351.744,399.657
Th,4/25/2024,355.139,339.676,352.238,400.072
We,4/24/2024,354.601,339.663,352.711,400.507
Tu,4/23/2024,347.772,339.477,353.213,400.999
Mo,4/22/2024,357.076,339.478,353.783,401.532
,,,,,
Fr,4/19/2024,368.701,339.412,354.293,401.958
Th,4/18/2024,371.5,339.15,354.646,402.282
We,4/17/2024,373.027,338.857,354.957,402.573
Tu,4/16/2024,373.182,338.517,355.318,402.939
Mo,4/15/2024,369.867,338.081,355.683,403.34
,,,,,
Fr,4/12/2024,355.697,337.765,356.136,403.782
Th,4/11/2024,349.043,337.876,356.775,404.36
We,4/10/2024,346.954,337.907,357.496,404.932
Tu,4/9/2024,333.797,337.896,358.202,405.46
Mo,4/8/2024,333.581,338.226,359.204,406.037
,,,,,
Fr,4/5/2024,339.151,338.562,360.23,406.574
Th,4/4/2024,344.066,338.924,361.318,407.058
We,4/3/2024,336.594,339.146,362.549,407.538
Tu,4/2/2024,339.32,339.517,363.84,408.074
Mo,4/1/2024,333.883,339.83,365.164,408.574
,,,,,
Th,3/28/2024,330.284,340.35,366.47,409.113
We,3/27/2024,328.242,341.054,367.952,409.667
Tu,3/26/2024,322.129,341.714,369.683,410.236
Mo,3/25/2024,319.914,342.332,371.63,410.872
,,,,,
Fr,3/22/2024,320.236,342.955,373.669,411.513
Th,3/21/2024,312.643,343.607,375.74,412.179
We,3/20/2024,315.396,344.538,377.844,412.868
Tu,3/19/2024,323.971,345.401,379.916,413.617
Mo,3/18/2024,329.202,346.35,381.758,414.373
,,,,,
Fr,3/15/2024,333.014,347.276,383.64,415.067
Th,3/14/2024,329.503,348.132,385.569,415.777
We,3/13/2024,321.764,348.83,387.531,416.552
Tu,3/12/2024,322.974,349.522,389.414,417.421
Mo,3/11/2024,328.708,350.146,391.123,418.245
,,,,,
Fr,3/8/2024,329.352,350.614,392.731,419.001
Th,3/7/2024,330.246,351.104,394.425,419.819
We,3/6/2024,332.494,351.641,396.018,420.638
Tu,3/5/2024,337.122,352.115,397.498,421.466
Mo,3/4/2024,333.001,352.805,398.97,422.335
,,,,,
Fr,3/1/2024,334.444,353.405,400.561,423.151
Th,2/29/2024,339.801,354.05,402.27,423.963
We,2/28/2024,342.387,354.599,403.859,424.749
Tu,2/27/2024,337.377,355.055,405.499,425.498
Mo,2/26/2024,341.624,355.607,406.989,426.312
,,,,,
Fr,2/23/2024,338.632,356.624,408.378,427.08
Th,2/22/2024,336.386,357.862,409.72,427.849
We,2/21/2024,345.313,359.173,411.116,428.706
Tu,2/20/2024,345.963,360.373,412.221,429.47
,,,,,
Fr,2/16/2024,346.692,361.604,413.223,430.189
Th,2/15/2024,341.624,362.727,414.206,430.839
We,2/14/2024,350.427,363.891,415.234,431.461
Tu,2/13/2024,354.456,364.799,416.059,432.064
Mo,2/12/2024,345.338,365.76,416.778,432.709
,,,,,
Fr,2/9/2024,347.803,366.948,417.572,433.388
Th,2/8/2024,353.763,368.088,418.336,433.988
We,2/7/2024,355.622,369.175,418.997,434.558
Tu,2/6/2024,356.835,370.142,419.694,435.158
Mo,2/5/2024,356.035,371.057,420.417,435.717
,,,,,
Fr,2/2/2024,351.361,372.119,421.108,436.245
Th,2/1/2024,354.109,373.285,421.899,436.779
We,1/31/2024,361.226,374.506,422.667,437.304
Tu,1/30/2024,350.577,375.675,423.396,437.818
Mo,1/29/2024,346.399,377.085,424.199,438.462
,,,,,
Fr,1/26/2024,350.333,378.508,424.955,439.098
Th,1/25/2024,350.379,380.182,425.706,439.753
We,1/24/2024,357.256,381.897,426.41,440.402
Tu,1/23/2024,355.156,383.711,427.067,441.064
Mo,1/22/2024,355.135,385.952,427.827,441.759
,,,,,
Fr,1/19/2024,354.986,388.163,428.658,442.385
Th,1/18/2024,359.854,390.498,429.591,442.956
We,1/17/2024,365.495,392.59,430.302,443.474
Tu,1/16/2024,361.252,394.851,431.147,444.034
,,,,,
Fr,1/12/2024,353.001,397.651,432.043,444.659
Th,1/11/2024,351.081,400.928,433.061,445.441
We,1/10/2024,352.815,404.384,434.099,446.203
Tu,1/9/2024,359.222,407.873,435.031,447.027
Mo,1/8/2024,358.527,411.15,435.815,447.864
,,,,,
Fr,1/5/2024,371.425,414.43,436.504,448.626
Th,1/4/2024,375.516,417.167,437.091,449.219
We,1/3/2024,375.816,420.003,437.652,449.995
Tu,1/2/2024,364.393,423.006,438.236,450.764
,,,,,
Fr,12/29/2023,356.355,426.232,438.939,451.457
Th,12/28/2023,354.169,429.306,439.664,452.32
We,12/27/2023,352.11,432.1,440.478,453.097
Tu,12/26/2023,353.847,434.849,441.264,454.009
,,,,,
Fr,12/22/2023,357.122,437.746,442.014,454.731
Th,12/21/2023,356.197,440.395,442.618,455.337
We,12/20/2023,371.595,442.882,443.147,455.829
Tu,12/19/2023,363.035,445.134,443.514,456.206
Mo,12/18/2023,366.68,447.716,444.095,456.543
,,,,,
Fr,12/15/2023,367.234,450.49,444.576,456.873
Th,12/14/2023,365.182,453.12,445.104,457.315
We,12/13/2023,365.002,455.944,445.637,457.775
Tu,12/12/2023,392.485,458.37,446.184,458.263
Mo,12/11/2023,400.524,460.132,446.469,458.592
,,,,,
Fr,12/8/2023,401.906,461.577,446.652,458.916
Th,12/7/2023,405.322,463.06,446.824,459.169
We,12/6/2023,407.54,464.068,447.014,459.45
Tu,12/5/2023,402.819,464.842,447.238,459.747
Mo,12/4/2023,399.846,465.684,447.414,459.955
,,,,,
Fr,12/1/2023,395.807,466.576,447.57,460.197
Th,11/30/2023,402.488,467.32,447.907,460.388
We,11/29/2023,404.761,467.796,448.303,460.547
Tu,11/28/2023,404.801,468.197,448.785,460.681
Mo,11/27/2023,408.103,468.584,449.282,460.868
,,,,,
Fr,11/24/2023,403.958,468.819,449.624,460.982
We,11/22/2023,402.62,469.246,449.918,461.084
Tu,11/21/2023,409.127,469.778,450.188,461.15
Mo,11/20/2023,409.639,470.097,450.56,461.233
,,,,,
Fr,11/17/2023,415.169,470.513,450.998,461.278
Th,11/16/2023,419.669,470.827,451.428,461.242
We,11/15/2023,421.11,471.116,451.945,461.223
Tu,11/14/2023,417.551,471.312,452.369,461.268
Mo,11/13/2023,434.041,471.402,452.718,461.399
,,,,,
Fr,11/10/2023,436.123,471.229,452.87,461.389
Th,11/9/2023,447.938,470.923,452.918,461.363
We,11/8/2023,467.207,470.423,452.797,461.291
Tu,11/7/2023,465.66,469.702,452.526,461.115
Mo,11/6/2023,471.772,469.154,452.308,460.96
,,,,,
Fr,11/3/2023,464.417,468.683,451.983,460.832
Th,11/2/2023,478.555,468.015,451.756,460.802
We,11/1/2023,501.289,467.444,451.383,460.633
Tu,10/31/2023,516.838,466.435,450.788,460.293
Mo,10/30/2023,523.858,465.194,450.114,459.83
,,,,,
Fr,10/27/2023,527.252,463.814,449.356,459.333
Th,10/26/2023,523.108,462.19,448.618,458.876
We,10/25/2023,522.539,460.479,447.891,458.521
Tu,10/24/2023,508.246,458.577,447.319,458.165
Mo,10/23/2023,517.327,457.015,446.988,457.872
,,,,,
Fr,10/20/2023,525.958,455.301,446.494,457.659
Th,10/19/2023,525.696,453.466,445.986,457.379
We,10/18/2023,510.057,451.645,445.574,457.141
Tu,10/17/2023,493.864,450.021,445.427,457.011
Mo,10/16/2023,489.551,448.857,445.367,456.957
,,,,,
Fr,10/13/2023,498.723,447.679,445.271,457.021
Th,10/12/2023,489.583,446.282,445.213,456.916
We,10/11/2023,480.508,444.841,445.257,456.849
Tu,10/10/2023,484.234,443.412,445.434,456.871
,,,,,
Fr,10/6/2023,492.123,441.894,445.701,456.836
Th,10/5/2023,505.363,440.473,445.742,456.89
We,10/4/2023,498.724,438.662,445.655,456.845
Tu,10/3/2023,506.388,437.089,445.638,456.795
Mo,10/2/2023,486.328,435.331,445.496,456.636
,,,,,
Fr,9/29/2023,480.564,433.997,445.635,456.455
Th,9/28/2023,472.78,432.807,445.782,456.301
We,9/27/2023,476.071,431.728,445.979,456.269
Tu,9/26/2023,455.724,430.588,446.296,456.285
Mo,9/25/2023,446.222,429.96,446.719,456.435
,,,,,
Fr,9/22/2023,444.932,429.633,447.154,456.654
Th,9/21/2023,444.457,429.144,447.473,456.901
We,9/20/2023,432.984,428.564,447.688,457.07
Tu,9/19/2023,426.291,428.494,448.068,457.222
Mo,9/18/2023,424.787,428.809,448.641,457.385
,,,,,
Fr,9/15/2023,424.174,429.374,449.203,457.523
Th,9/14/2023,419.862,429.979,449.64,457.79
We,9/13/2023,425.286,430.428,450.119,458.1
Tu,9/12/2023,429.208,430.589,450.622,458.277
Mo,9/11/2023,425.105,430.599,451.017,458.412
,,,,,
Fr,9/8/2023,430.431,431.022,451.382,458.632
Th,9/7/2023,430.886,431.484,451.66,458.879
We,9/6/2023,434.128,432.029,451.941,459.127
Tu,9/5/2023,430.875,432.774,452.24,459.404
,,,,,
Fr,9/1/2023,422.083,433.426,452.726,459.69
Th,8/31/2023,425.384,434.034,453.24,460.016
We,8/30/2023,420.812,434.51,453.801,460.346
Tu,8/29/2023,422.931,434.912,454.393,460.674
Mo,8/28/2023,431.151,435.172,455.06,461.261
,,,,,
Fr,8/25/2023,438.28,435.35,455.692,461.705
Th,8/24/2023,448.21,435.462,456.112,462.086
We,8/23/2023,431.028,435.283,456.322,462.461
Tu,8/22/2023,449.979,435.497,456.646,463.021
Mo,8/21/2023,450.858,435.322,456.921,463.409
,,,,,
Fr,8/18/2023,454.813,435.142,457.274,463.704
