,Date,Last Px,SMAVG (50) ,SMAVG (100) ,SMAVG (200) 
Mo,8/25/2025,77.56,85.7214,96.4339,96.3921
,,,,,
Fr,8/22/2025,78.1,85.95,96.7056,96.6855
Th,8/21/2025,80.52,86.1752,96.9381,96.9579
We,8/20/2025,80.75,86.3892,97.1012,97.2312
Tu,8/19/2025,82.15,86.6266,97.204,97.4815
Mo,8/18/2025,81.82,86.7766,97.2966,97.73
,,,,,
Fr,8/15/2025,76.66,87.0332,97.4141,97.9755
Th,8/14/2025,76.77,87.4396,97.5997,98.2343
We,8/13/2025,77.31,87.9042,97.7774,98.4878
Tu,8/12/2025,77.42,88.2732,97.9617,98.7465
Mo,8/11/2025,81.76,88.567,98.1015,99.0057
,,,,,
Fr,8/8/2025,79.2,88.7852,98.2507,99.2417
Th,8/7/2025,80.15,89.0652,98.4565,99.4613
We,8/6/2025,83.89,89.4208,98.6651,99.6712
Tu,8/5/2025,89.2,89.7612,98.8881,99.8611
Mo,8/4/2025,87.95,89.9666,99.0372,100.0512
,,,,,
Fr,8/1/2025,83.83,90.2496,99.3037,100.2038
Th,7/31/2025,79.84,90.6004,99.5904,100.3675
We,7/30/2025,81.88,91.0798,99.8361,100.5803
Tu,7/29/2025,85.07,91.3762,100.1068,100.7897
Mo,7/28/2025,83.73,91.6478,100.2993,100.9855
,,,,,
Fr,7/25/2025,82.09,91.9878,100.5507,101.0676
Th,7/24/2025,82.75,92.3486,100.7863,101.1629
We,7/23/2025,85.95,92.7516,101.0034,101.26
Tu,7/22/2025,89.89,93.0406,101.1066,101.351
Mo,7/21/2025,86.62,93.216,101.1829,101.3746
,,,,,
Fr,7/18/2025,83.29,93.481,101.2828,101.4042
Th,7/17/2025,85.57,93.9388,101.3343,101.4384
We,7/16/2025,89.52,94.3164,101.3969,101.4688
Tu,7/15/2025,88.95,94.554,101.3643,101.4876
Mo,7/14/2025,90.73,94.9216,101.3134,101.5123
,,,,,
Fr,7/11/2025,85.48,95.3566,101.2512,101.5136
Th,7/10/2025,81.58,95.8924,101.2431,101.5494
We,7/9/2025,84.31,96.461,101.273,101.6346
Tu,7/8/2025,88.05,96.8906,101.2957,101.7209
Mo,7/7/2025,88.53,97.2952,101.271,101.7868
,,,,,
Th,7/3/2025,86.09,97.8566,101.2625,101.8471
We,7/2/2025,91.37,98.5018,101.3329,101.9068
Tu,7/1/2025,93.48,99.2456,101.3582,101.9689
Mo,6/30/2025,90.26,99.6688,101.3702,102.0433
,,,,,
Fr,6/27/2025,87.93,100.2516,101.3704,102.1151
Th,6/26/2025,89.47,100.9442,101.4326,102.2116
We,6/25/2025,91.24,101.804,101.4555,102.3383
Tu,6/24/2025,92.62,102.7244,101.4485,102.4779
Mo,6/23/2025,95.03,103.439,101.4296,102.5857
,,,,,
Fr,6/20/2025,90.1,104.115,101.4076,102.6495
We,6/18/2025,93.64,105.1106,101.4571,102.7325
Tu,6/17/2025,97.18,105.9838,101.3882,102.8081
Mo,6/16/2025,93.48,106.5544,101.3015,102.8682
,,,,,
Fr,6/13/2025,95.31,106.9248,101.2657,102.9342
Th,6/12/2025,88.99,107.1464,101.2804,102.9857
We,6/11/2025,89.36,107.4612,101.3465,103.0833
Tu,6/10/2025,91.22,107.701,101.3801,103.1934
Mo,6/9/2025,92.62,107.8132,101.3989,103.2952
,,,,,
Fr,6/6/2025,89.65,107.7814,101.4926,103.3827
Th,6/5/2025,94.65,107.8166,101.6312,103.4485
We,6/4/2025,96.98,107.795,101.6504,103.4939
Tu,6/3/2025,100,107.7598,101.6779,103.5407
Mo,6/2/2025,95.76,107.6506,101.6855,103.6329
,,,,,
Fr,5/30/2025,92.11,107.6502,101.7557,103.7455
Th,5/29/2025,92.67,107.636,101.8135,103.8262
We,5/28/2025,93.2,107.7162,101.8203,103.9149
Tu,5/27/2025,97.93,107.8478,101.855,104.0124
,,,,,
Fr,5/23/2025,100.91,107.9094,101.8637,104.1189
Th,5/22/2025,99.47,108.015,101.8454,104.2205
We,5/21/2025,102.1,108.1078,101.7987,104.2844
Tu,5/20/2025,101.37,108.3578,101.7297,104.2831
Mo,5/19/2025,103.81,108.5804,101.6855,104.2732
,,,,,
Fr,5/16/2025,96.7,108.5924,101.6059,104.2563
Th,5/15/2025,98.65,108.8374,101.5564,104.2661
We,5/14/2025,100.73,108.9508,101.474,104.2616
Tu,5/13/2025,100.13,109.1136,101.3388,104.2533
Mo,5/12/2025,102.9,109.224,101.2417,104.2268
,,,,,
Fr,5/9/2025,100.4,109.2552,101.1215,104.1874
Th,5/8/2025,98.66,109.1726,100.9741,104.1577
We,5/7/2025,99.87,109.1498,100.8141,104.1358
Tu,5/6/2025,106.18,109.0846,100.6394,104.0964
Mo,5/5/2025,104.45,108.7298,100.4786,104.0204
,,,,,
Fr,5/2/2025,101.4,108.4774,100.2904,103.9676
Th,5/1/2025,107.33,108.1746,100.1084,103.9331
We,4/30/2025,112.48,107.7052,99.9499,103.8304
Tu,4/29/2025,112.27,107.1458,99.7476,103.7163
Mo,4/28/2025,110.01,106.5938,99.5809,103.6198
,,,,,
Fr,4/25/2025,105.79,106.085,99.4589,103.5479
Th,4/24/2025,108.28,105.7008,99.3532,103.5087
We,4/23/2025,116.6,105.2468,99.2478,103.4612
Tu,4/22/2025,118.35,104.6684,99.0736,103.3923
Mo,4/21/2025,128.56,104.164,98.8897,103.3382
,,,,,
Th,4/17/2025,114.64,103.4708,98.5955,103.2265
We,4/16/2025,119.4,103.0716,98.4681,103.1462
Tu,4/15/2025,122.56,102.4892,98.341,103.0277
Mo,4/14/2025,132.46,101.921,98.1666,102.9044
,,,,,
Fr,4/11/2025,137.26,101.107,97.8621,102.727
Th,4/10/2025,128.35,100.1726,97.5142,102.5167
We,4/9/2025,128.83,99.4202,97.225,102.3454
Tu,4/8/2025,139.88,98.7002,96.9575,102.172
Mo,4/7/2025,137.3,97.8036,96.6442,101.9625
,,,,,
Fr,4/4/2025,125.71,96.7926,96.2697,101.7713
Th,4/3/2025,112,96.0486,96.0534,101.6436
We,4/2/2025,106.39,95.6066,96.1098,101.5433
Tu,4/1/2025,104.73,95.4144,96.3502,101.4699
Mo,3/31/2025,101.35,95.2318,96.6654,101.4326
,,,,,
Fr,3/28/2025,96.83,95.0592,96.9777,101.3967
Th,3/27/2025,91.03,94.9846,97.3612,101.3717
We,3/26/2025,91.41,95.2038,97.7589,101.4214
Tu,3/25/2025,93.57,95.4458,98.1635,101.4765
Mo,3/24/2025,95.22,95.5058,98.537,101.5092
,,,,,
Fr,3/21/2025,94.54,95.596,98.8688,101.5027
Th,3/20/2025,95.74,95.7204,99.1982,101.4857
We,3/19/2025,91.4,95.8612,99.5313,101.4625
Tu,3/18/2025,96.68,95.991,99.9099,101.4727
Mo,3/17/2025,99.78,95.9244,100.2326,101.4377
,,,,,
Fr,3/14/2025,101.01,95.8622,100.4661,101.3567
Th,3/13/2025,106.19,95.818,100.6774,101.2823
We,3/12/2025,104.11,95.6758,100.8341,101.1638
Tu,3/11/2025,114.6,95.4896,101.0653,101.07
Mo,3/10/2025,112.5,95.1016,101.104,100.9377
,,,,,
Fr,3/7/2025,104.41,94.7906,101.1446,100.8219
Th,3/6/2025,108.95,94.6194,101.3244,100.759
We,3/5/2025,104.32,94.2754,101.4726,100.6832
Tu,3/4/2025,108.87,93.9972,101.6717,100.6943
Mo,3/3/2025,105.65,93.564,101.5845,100.6767
,,,,,
Fr,2/28/2025,104.46,93.2594,101.5396,100.6196
Th,2/27/2025,96.27,92.9878,101.5167,100.5666
We,2/26/2025,97.52,92.7756,101.5954,100.5631
Tu,2/25/2025,96.61,92.4784,101.5663,100.5657
Mo,2/24/2025,88.44,92.1942,101.5255,100.5552
,,,,,
Fr,2/21/2025,91.83,92.2274,101.5425,100.5928
Th,2/20/2025,86.26,92.1034,101.5406,100.6371
We,2/19/2025,83.86,92.0422,101.611,100.709
Tu,2/18/2025,84.51,92.1946,101.7111,100.827
,,,,,
Fr,2/14/2025,84.67,92.3494,101.776,100.9315
Th,2/13/2025,84.57,92.568,101.8557,101.0302
We,2/12/2025,86.58,92.8328,101.9961,101.1501
Tu,2/11/2025,85.58,93.0056,102.1461,101.2682
Mo,2/10/2025,87.68,93.2488,102.3025,101.3746
,,,,,
Fr,2/7/2025,93.13,93.4788,102.4317,101.479
Th,2/6/2025,93.9,93.6154,102.4807,101.5696
We,2/5/2025,94.68,93.7202,102.5796,101.6434
Tu,2/4/2025,90.28,93.8646,102.7164,101.7365
Mo,2/3/2025,94.15,94.1928,102.8597,101.883
,,,,,
Fr,1/31/2025,91.76,94.4122,102.9906,102.0181
Th,1/30/2025,90.54,94.6172,103.2211,102.1234
We,1/29/2025,90.73,94.8558,103.5072,102.215
Tu,1/28/2025,92.83,95.0298,103.7419,102.3092
Mo,1/27/2025,95.05,95.2148,103.8913,102.3388
,,,,,
Fr,1/24/2025,86.75,95.4848,104.0078,102.3604
Th,1/23/2025,88.51,95.7468,104.2279,102.3981
We,1/22/2025,89.9,96.0582,104.435,102.4362
Tu,1/21/2025,96.78,96.613,104.6026,102.4762
,,,,,
Fr,1/17/2025,95.6,97.286,104.6911,102.4751
Th,1/16/2025,92.72,98.099,104.8201,102.4681
We,1/15/2025,93.1,98.8962,105.0067,102.4364
Tu,1/14/2025,101.99,99.7378,105.1914,102.4023
Mo,1/13/2025,103.51,100.314,105.2728,102.3455
,,,,,
Fr,1/10/2025,96.57,100.8812,105.2658,102.2891
Th,1/9/2025,99.73,101.5682,105.3375,102.2615
We,1/8/2025,100.76,102.1416,105.4036,102.2169
Tu,1/7/2025,102.78,102.676,105.5804,102.1768
Mo,1/6/2025,97.89,103.2014,105.7352,102.1628
,,,,,
Fr,1/3/2025,93.35,103.8288,105.8389,102.1877
Th,1/2/2025,96.67,104.5408,106.0096,102.2101
Tu,12/31/2024,98.8,105.07,106.1698,102.22
Mo,12/30/2024,99.08,105.5368,106.3742,102.2112
,,,,,
Fr,12/27/2024,94.8,105.9924,106.5956,102.2226
Th,12/26/2024,95.2,106.641,106.7702,102.2818
Tu,12/24/2024,96.95,107.1064,106.8364,102.3102
Mo,12/23/2024,95.85,107.4986,106.861,102.3527
,,,,,
Fr,12/20/2024,91.75,108.0294,106.9067,102.4
Th,12/19/2024,90.41,108.6698,106.9757,102.493
We,12/18/2024,87.21,109.3462,107.0492,102.5888
Tu,12/17/2024,90.42,109.605,107.1679,102.6851
Mo,12/16/2024,90.88,109.8198,107.2118,102.7785
,,,,,
Fr,12/13/2024,85.66,110.0456,107.2534,102.8677
Th,12/12/2024,82.66,110.4152,107.3413,102.9933
We,12/11/2024,82.4,110.6542,107.4576,103.1339
Tu,12/10/2024,90.1,110.8568,107.5533,103.2635
Mo,12/9/2024,85.63,110.8576,107.5623,103.3909
,,,,,
Fr,12/6/2024,83.2,110.9778,107.6447,103.5341
Th,12/5/2024,91.48,111.1798,107.7577,103.6732
We,12/4/2024,92.25,111.2276,107.7108,103.7618
Tu,12/3/2024,95.6,111.2026,107.685,103.861
Mo,12/2/2024,97.81,111.1434,107.6587,103.9428
,,,,,
Fr,11/29/2024,95.22,111.1594,107.6368,104.0199
We,11/27/2024,97.74,111.2866,107.6642,104.0927
Tu,11/26/2024,99.18,111.3562,107.6746,104.135
Mo,11/25/2024,99.96,111.3846,107.7111,104.1822
,,,,,
Fr,11/22/2024,99.14,111.346,107.7866,104.2216
Th,11/21/2024,101.9,111.439,107.8575,104.2789
We,11/20/2024,106.69,111.5682,107.8244,104.3129
Tu,11/19/2024,105.12,111.5266,107.7144,104.313
Mo,11/18/2024,102.01,111.569,107.6423,104.357
,,,,,
Fr,11/15/2024,102.47,111.825,107.5919,104.3833
Th,11/14/2024,99.43,112.1586,107.5192,104.3923
We,11/13/2024,102.08,112.454,107.4658,104.4268
Tu,11/12/2024,108.55,112.5678,107.3864,104.4176
,,,,,
Fr,11/8/2024,99.85,112.5308,107.2808,104.4043
Th,11/7/2024,104.08,112.709,107.273,104.434
We,11/6/2024,117.64,112.8118,107.2338,104.452
Tu,11/5/2024,130.43,112.5922,106.9767,104.3982
Mo,11/4/2024,136.25,112.0962,106.5897,104.2709
,,,,,
Fr,11/1/2024,132.58,111.5412,106.1999,104.1257
Th,10/31/2024,135.18,111.1172,105.8157,103.9921
We,10/30/2024,130.8,110.645,105.3821,103.8835
Tu,10/29/2024,131.87,110.2316,105.084,103.762
Mo,10/28/2024,130.92,109.6504,104.7896,103.6199
,,,,,
Fr,10/25/2024,128.4,109.1068,104.4815,103.5135
Th,10/24/2024,127.48,108.6656,104.1367,103.4461
We,10/23/2024,129.05,108.4848,103.7733,103.3972
Tu,10/22/2024,129.26,108.269,103.3937,103.3329
Mo,10/21/2024,128.95,107.849,103.0356,103.2923
,,,,,
Fr,10/18/2024,123.13,107.4784,102.6428,103.2703
Th,10/17/2024,122.14,107.2696,102.2472,103.2898
We,10/16/2024,121.86,107.2116,101.8873,103.2522
Tu,10/15/2024,127.23,107.1988,101.4936,103.2118
,,,,,
Fr,10/11/2024,118.47,106.8994,101.0747,103.1483
Th,10/10/2024,116.56,106.5664,100.7713,103.1359
We,10/9/2024,122.39,106.2234,100.4992,103.11
Tu,10/8/2024,123.77,105.784,100.1936,103.0577
Mo,10/7/2024,124.23,105.2816,99.8937,102.9983
,,,,,
Fr,10/4/2024,100.15,104.7522,99.7169,102.9522
Th,10/3/2024,101.16,104.7308,99.7689,103.0438
We,10/2/2024,102.17,104.6038,99.6996,103.1168
Tu,10/1/2024,104.14,104.4612,99.6164,103.1961
Mo,9/30/2024,94.61,104.2674,99.5308,103.2442
,,,,,
Fr,9/27/2024,92.53,104.261,99.5651,103.3643
Th,9/26/2024,90.14,104.2498,99.5848,103.535
We,9/25/2024,91.64,104.267,99.643,103.6925
Tu,9/24/2024,93.3,104.3116,99.7336,103.883
Mo,9/23/2024,93.87,104.3356,99.807,104.0414
,,,,,
Fr,9/20/2024,91,104.194,99.9429,104.2081
Th,9/19/2024,92.64,104.1674,100.0871,104.3443
We,9/18/2024,98.61,104.174,100.2047,104.4387
Tu,9/17/2024,101.58,104.1142,100.3041,104.5222
Mo,9/16/2024,101.22,104.0418,100.3904,104.5872
,,,,,
Fr,9/13/2024,100.6,103.993,100.4467,104.6314
Th,9/12/2024,98.03,104.0376,100.5263,104.675
We,9/11/2024,103.79,104.2272,100.6586,104.722
Tu,9/10/2024,108.36,104.276,100.7073,104.7609
Mo,9/9/2024,104.61,104.0806,100.7566,104.7831
,,,,,
Fr,9/6/2024,107.24,103.9022,100.9064,104.8354
Th,9/5/2024,114.81,103.7156,101.0455,104.8648
We,9/4/2024,119.15,103.3588,101.0256,104.8711
Tu,9/3/2024,114.2,102.8798,100.9227,104.8864
,,,,,
Fr,8/30/2024,107.77,102.4776,100.8766,104.9359
Th,8/29/2024,106.7,102.205,100.7862,105.0194
We,8/28/2024,108.76,102.0308,100.7129,105.0698
Tu,8/27/2024,109.22,101.837,100.5684,105.1113
Mo,8/26/2024,106.66,101.6558,100.4375,105.1507
,,,,,
Fr,8/23/2024,105.63,101.3612,100.3497,105.2178
Th,8/22/2024,108.5,101.0832,100.2591,105.2984
We,8/21/2024,111.38,100.8586,100.1161,105.3496
Tu,8/20/2024,111.57,100.5142,99.8661,105.3859
Mo,8/19/2024,110.13,100.1192,99.6132,105.4308
,,,,,
Fr,8/16/2024,102.81,99.9364,99.4182,105.5145
Th,8/15/2024,103.74,99.9288,99.3125,105.6599
We,8/14/2024,106.34,99.8562,99.1855,105.787
Tu,8/13/2024,118.44,99.6078,99.0303,105.91
Mo,8/12/2024,118.26,99.0618,98.7731,105.9738
,,,,,
Fr,8/9/2024,108.26,98.5184,98.5904,106.0232
Th,8/8/2024,110.42,98.2222,98.5365,106.1411
We,8/7/2024,112.69,97.8072,98.4105,106.2662
Tu,8/6/2024,119.24,97.2248,98.2703,106.3758
Mo,8/5/2024,121.22,96.563,98.0482,106.4255
,,,,,
Fr,8/2/2024,112.26,95.7884,97.8496,106.4703
Th,8/1/2024,101.82,95.25,97.7933,106.5598
We,7/31/2024,99.41,94.9762,97.7839,106.6923
Tu,7/30/2024,100.42,94.775,97.8443,106.8271
Mo,7/29/2024,98.65,94.6032,97.8934,106.9609
,,,,,
Fr,7/26/2024,97.76,94.5058,98.0102,107.1485
Th,7/25/2024,99.08,94.6816,98.1283,107.2929
We,7/24/2024,94.81,94.807,98.2023,107.4484
Tu,7/23/2024,95.04,94.7954,98.3452,107.6155
Mo,7/22/2024,94.45,94.7716,98.4819,107.8486
,,,,,
Fr,7/19/2024,94.29,94.7942,98.6454,108.0144
Th,7/18/2024,91.97,94.8692,98.8102,108.1106
We,7/17/2024,91,94.9198,98.9736,108.227
Tu,7/16/2024,93.87,95.019,99.2195,108.3824
Mo,7/15/2024,94.5,95.1556,99.4235,108.5017
,,,,,
Fr,7/12/2024,86.79,95.2784,99.5887,108.6159
Th,7/11/2024,89.67,95.6918,99.8128,108.6874
We,7/10/2024,92.97,96.0068,100.037,108.7691
Tu,7/9/2024,95.62,96.2354,100.227,108.7895
Mo,7/8/2024,97.96,96.494,100.403,108.8179
,,,,,
Fr,7/5/2024,98.78,96.739,100.5212,108.8247
We,7/3/2024,102.83,96.9004,100.5955,108.8139
Tu,7/2/2024,107.51,97.015,100.6532,108.7852
Mo,7/1/2024,106.23,97.09,100.6567,108.757
,,,,,
Fr,6/28/2024,98.59,97.1386,100.7004,108.7514
Th,6/27/2024,95.69,97.4326,100.8013,108.7946
We,6/26/2024,97.91,97.9106,100.9116,108.8379
Tu,6/25/2024,96.97,98.3754,101.0717,108.8743
Mo,6/24/2024,95.2,98.6924,101.1748,108.946
,,,,,
Fr,6/21/2024,94.09,98.9656,101.2654,109.0182
Th,6/20/2024,94.14,99.2756,101.3879,109.0623
Tu,6/18/2024,97.99,99.3674,101.4488,109.1313
Mo,6/17/2024,99.07,99.395,101.5278,109.1906
,,,,,
Fr,6/14/2024,100.16,99.2998,101.5949,109.2486
Th,6/13/2024,91.93,99.2192,101.6703,109.3
We,6/12/2024,91.73,99.3382,101.8197,109.3923
Tu,6/11/2024,97.27,99.435,101.9521,109.5214
Mo,6/10/2024,94.16,99.3736,102.0516,109.6271
,,,,,
Fr,6/7/2024,91.82,99.218,102.1686,109.7895
Th,6/6/2024,100.99,99.1072,102.3848,109.9838
We,6/5/2024,102.43,98.9,102.44,110.0815
Tu,6/4/2024,100.11,98.6962,102.4502,110.175
Mo,6/3/2024,93.92,98.5148,102.5454,110.2607
,,,,,
Fr,5/31/2024,91.14,98.4528,102.7554,110.4
Th,5/30/2024,91.09,98.4844,103.0212,110.5441
We,5/29/2024,93.45,98.6624,103.2722,110.6492
Tu,5/28/2024,89.67,98.8508,103.5489,110.7252
,,,,,
Fr,5/24/2024,83.57,99.0138,103.8979,110.8396
Th,5/23/2024,86.15,99.3158,104.3324,111.0154
We,5/22/2024,82.49,99.5334,104.6171,111.1894
Tu,5/21/2024,85.34,99.9108,104.93,111.3565
Mo,5/20/2024,88.13,100.3366,105.2219,111.5528
,,,,,
Fr,5/17/2024,89.35,100.5916,105.5006,111.6879
Th,5/16/2024,91.83,100.9136,105.7209,111.8231
We,5/15/2024,93.78,101.1836,105.9219,111.924
Tu,5/14/2024,106.55,101.5146,106.1028,112.004
Mo,5/13/2024,105.35,101.575,106.1876,112.0269
,,,,,
Fr,5/10/2024,94.23,101.5976,106.3187,112.0246
Th,5/9/2024,93.85,101.895,106.5339,112.1186
We,5/8/2024,95.58,102.1922,106.7758,112.1991
Tu,5/7/2024,98.04,102.4966,106.9577,112.2544
Mo,5/6/2024,94.5,102.7512,107.1635,112.3285
,,,,,
Fr,5/3/2024,95.96,103.0274,107.4851,112.392
Th,5/2/2024,100.7,103.42,107.742,112.4744
We,5/1/2024,100.64,103.6914,108.0324,112.5384
Tu,4/30/2024,107.46,103.899,108.2758,112.5976
Mo,4/29/2024,105.42,103.9338,108.4732,112.619
,,,,,
Fr,4/26/2024,104.4,104.0672,108.6015,112.6623
Th,4/25/2024,108.55,104.2186,108.6726,112.7757
We,4/24/2024,110.21,104.312,108.7403,112.8915
Tu,4/23/2024,106.85,104.3034,108.7841,112.9925
Mo,4/22/2024,108.56,104.2906,108.8162,113.1314
,,,,,
Fr,4/19/2024,111.26,104.2914,108.8237,113.1413
Th,4/18/2024,108.66,104.2234,108.7854,113.1388
We,4/17/2024,113.29,104.2622,108.8145,113.1488
Tu,4/16/2024,119.59,104.17,108.8095,113.1496
Mo,4/15/2024,121.15,103.9126,108.7645,113.0931
,,,,,
Fr,4/12/2024,112.82,103.768,108.6841,113.0416
Th,4/11/2024,108.86,103.6572,108.7167,113.0226
We,4/10/2024,109.59,103.5652,108.85,113.007
Tu,4/9/2024,98.73,103.5002,108.9952,112.9976
Mo,4/8/2024,99.37,103.5302,109.2526,113.0581
,,,,,
Fr,4/5/2024,94.31,103.6606,109.4268,113.1322
Th,4/4/2024,96.13,103.89,109.6542,113.1828
We,4/3/2024,97.88,104.1214,109.8639,113.2389
Tu,4/2/2024,96.57,104.3012,110.086,113.3213
Mo,4/1/2024,94.2,104.4692,110.3377,113.4324
,,,,,
Th,3/28/2024,86.38,104.7296,110.5831,113.5604
We,3/27/2024,86.28,105.1192,110.9057,113.7074
Tu,3/26/2024,90.63,105.6624,111.2484,113.8515
Mo,3/25/2024,92.24,105.98,111.6107,114.0009
,,,,,
Fr,3/22/2024,91.04,106.2042,112.0073,114.1118
Th,3/21/2024,90.82,106.576,112.3885,114.252
We,3/20/2024,92.72,107.058,112.7897,114.4026
Tu,3/19/2024,99.99,107.558,113.1746,114.5622
Mo,3/18/2024,102.87,107.882,113.456,114.7423
,,,,,
Fr,3/15/2024,97.82,108.247,113.7456,114.9348
Th,3/14/2024,98.67,108.782,114.1219,115.1725
We,3/13/2024,97.03,109.349,114.4814,115.3769
Tu,3/12/2024,101.36,109.7008,114.8028,115.5532
Mo,3/11/2024,106.63,109.9492,115.0909,115.7049
,,,,,
Fr,3/8/2024,100.88,110.1072,115.3262,115.8332
Th,3/7/2024,105.45,110.4096,115.6007,115.9663
We,3/6/2024,105.33,110.5282,115.8099,116.0516
Tu,3/5/2024,110.33,110.6602,116.0284,116.1289
Mo,3/4/2024,109.57,110.691,116.2868,116.2287
,,,,,
Fr,3/1/2024,106.48,110.8002,116.4575,116.3203
Th,2/29/2024,109.1,111.0398,116.6945,116.3905
We,2/28/2024,108.71,111.1728,116.8858,116.4861
Tu,2/27/2024,110.8,111.3594,117.2154,116.5705
Mo,2/26/2024,110.77,111.4188,117.3833,116.6861
,,,,,
Fr,2/23/2024,108.31,111.5758,117.4111,116.8076
Th,2/22/2024,115.59,111.9428,117.4804,116.9172
We,2/21/2024,114.27,112.064,117.5454,117.0427
Tu,2/20/2024,111.02,112.3734,117.5799,117.1439
,,,,,
Fr,2/16/2024,109.2,112.6526,117.643,117.2766
Th,2/15/2024,112.09,113.0126,117.5621,117.3715
We,2/14/2024,111.97,113.1358,117.5012,117.4233
Tu,2/13/2024,113.22,113.1266,117.3519,117.4756
Mo,2/12/2024,109.78,113.1686,117.2328,117.5614
,,,,,
Fr,2/9/2024,106.21,113.2648,117.1282,117.6982
Th,2/8/2024,108.6,113.3418,117.0322,117.7986
We,2/7/2024,107.86,113.356,116.9173,117.8597
Tu,2/6/2024,110.6,113.3474,116.8573,117.9235
Mo,2/5/2024,108.68,113.3668,116.8024,117.9906
,,,,,
Fr,2/2/2024,106.72,113.449,116.7879,118.0611
Th,2/1/2024,113.92,113.6164,116.7641,118.141
We,1/31/2024,107.28,113.6002,116.6769,118.1656
Tu,1/30/2024,104.26,113.7762,116.7172,118.2289
Mo,1/29/2024,106.34,114.1348,116.771,118.356
,,,,,
Fr,1/26/2024,100.23,114.4902,116.7368,118.5232
Th,1/25/2024,105.89,114.975,116.8138,118.7371
We,1/24/2024,105.78,115.193,116.8533,118.9036
Tu,1/23/2024,107.7,115.4184,116.9023,119.1133
Mo,1/22/2024,106.87,115.6064,116.9298,119.3444
,,,,,
Fr,1/19/2024,104.97,115.8708,116.9648,119.5488
Th,1/18/2024,107.22,116.2062,117.0907,119.7148
We,1/17/2024,105.86,116.4366,117.2025,119.8583
Tu,1/16/2024,113.44,116.6922,117.4104,120.0352
,,,,,
Fr,1/12/2024,106.51,116.8344,117.5829,120.2209
Th,1/11/2024,103.45,117.2414,117.7229,120.4681
We,1/10/2024,109.63,117.8104,117.8998,120.7592
Tu,1/9/2024,114.92,118.201,117.9759,121.0794
Mo,1/8/2024,117.72,118.5214,118.0447,121.2618
,,,,,
Fr,1/5/2024,116.19,118.7912,118.0669,121.3874
Th,1/4/2024,121.12,119.03,118.0263,121.618
We,1/3/2024,124.57,119.2442,117.9015,121.9256
Tu,1/2/2024,127.02,119.4618,117.7813,122.2033
,,,,,
Fr,12/29/2023,114.62,119.6138,117.6985,122.408
Th,12/28/2023,113.78,119.9048,117.7617,122.8285
We,12/27/2023,114.53,120.2326,117.783,123.1078
Tu,12/26/2023,116,120.5452,117.8837,123.4031
,,,,,
Fr,12/22/2023,111.38,120.7918,117.8752,123.5234
Th,12/21/2023,111.93,121.0916,117.9252,123.6129
We,12/20/2023,111.87,121.3966,117.9262,123.702
Tu,12/19/2023,115.03,121.8826,117.9051,123.8093
Mo,12/18/2023,118.46,122.1148,117.8663,123.8752
,,,,,
Fr,12/15/2023,115.75,122.3492,117.7305,123.8954
Th,12/14/2023,118.04,122.5988,117.7032,123.9373
We,12/13/2023,113.77,123.0714,117.6223,123.9525
Tu,12/12/2023,118.62,123.3478,117.5512,124.0016
Mo,12/11/2023,126.66,123.2464,117.4935,124.0087
,,,,,
Fr,12/8/2023,121.65,123.018,117.2988,123.9896
Th,12/7/2023,129.74,123.0268,117.2068,123.9686
We,12/6/2023,124.98,122.7864,117.0444,123.9109
Tu,12/5/2023,127.2,122.6334,116.9194,123.8841
Mo,12/4/2023,118.25,122.1116,116.7649,123.7987
,,,,,
Fr,12/1/2023,111.51,121.8666,116.7231,123.7625
Th,11/30/2023,115.32,121.5772,116.8787,123.7481
We,11/29/2023,114.59,121.297,117.0428,123.7245
Tu,11/28/2023,110.06,120.9916,117.201,123.7049
Mo,11/27/2023,109.31,120.7226,117.4467,123.7028
,,,,,
Fr,11/24/2023,107.43,120.4786,117.4589,123.6684
We,11/22/2023,111.57,120.3672,117.4923,123.635
Tu,11/21/2023,112.79,120.238,117.483,123.5929
Mo,11/20/2023,115.09,120.1268,117.4896,123.5572
,,,,,
Fr,11/17/2023,113.11,119.9118,117.4217,123.4766
Th,11/16/2023,116.08,119.7536,117.3991,123.3999
We,11/15/2023,122.19,119.6582,117.3285,123.3062
Tu,11/14/2023,124.11,119.4072,117.164,123.1929
Mo,11/13/2023,124.47,118.9834,116.9999,123.0912
,,,,,
Fr,11/10/2023,116.79,118.6526,116.8636,122.9724
Th,11/9/2023,117.05,118.5136,116.8376,122.9098
We,11/8/2023,117.1,118.3862,116.7114,122.8633
Tu,11/7/2023,120.09,118.2532,116.6138,122.8416
Mo,11/6/2023,121.74,118.0588,116.5566,122.8146
,,,,,
Fr,11/3/2023,118.74,117.9752,116.5272,122.7796
Th,11/2/2023,118.64,117.9684,116.5378,122.7586
We,11/1/2023,120.55,118.1286,116.5091,122.7284
Tu,10/31/2023,126.86,118.3314,116.4547,122.7371
Mo,10/30/2023,131.9,118.2044,116.3911,122.6705
,,,,,
Fr,10/27/2023,129.16,117.9892,116.2163,122.5727
Th,10/26/2023,130.94,117.7508,116.1155,122.5027
We,10/25/2023,131.21,117.568,116.0156,122.4456
Tu,10/24/2023,128.13,117.3426,115.9498,122.3729
Mo,10/23/2023,131.83,117.0226,116.0287,122.3017
,,,,,
Fr,10/20/2023,135.45,116.5588,116.124,122.2402
